ct_shortname,prov,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
常州,江苏省,2.2854,2.5567999999999995,2.5955,2.3145999999999995,3.032,2.8545,2.7244,2.415,1.9212999999999998,1.8170999999999997,1.1508000000000003,0.9776999999999998,1.0837,1.3431999999999997,1.1856,1.1884000000000001,1.3397000000000001,1.0754000000000001,1.9313,2.2983,2.593,2.7257999999999996,3.1309000000000005,3.0133,2.0568,2.6706000000000003,2.4316,2.2512,2.1285000000000003,2.4784,2.2861000000000002,0.7142,1.5678999999999998,1.4032,1.3604000000000003,1.6720000000000006,2.1212999999999997
淮安,江苏省,-0.03880000000000017,0.9334000000000007,0.19720000000000049,0.7739000000000003,1.8843999999999999,2.0721,2.0915999999999997,2.3117999999999994,2.4476,2.8430999999999997,2.4262000000000006,2.2096000000000005,2.9939,3.6999999999999997,3.4518999999999997,3.3709999999999996,3.0617,2.8878999999999997,3.5305999999999997,3.1658,2.9981999999999998,2.9007,3.4238,3.2042,2.2876000000000003,2.3584,2.2641999999999998,2.2503,1.9770000000000003,1.9962,1.7479999999999998,0.8897000000000004,1.4310999999999998,1.2565999999999997,1.2919000000000005,1.7775999999999996,1.9347999999999996
连云港,江苏省,0.2535999999999996,1.0334999999999996,0.0343,1.0404000000000004,2.0130999999999997,2.2391,2.1544000000000003,2.4179,2.5733,2.9419,2.4568000000000003,1.7313999999999998,2.6926,3.4612999999999996,2.9175999999999997,2.9135999999999997,2.8979,2.5566999999999998,3.2194,3.1404,2.9546,2.7117000000000004,3.2182000000000004,3.0450000000000004,2.2831,2.4061999999999997,2.2855,2.3795999999999995,2.2177000000000002,2.4661,2.2107,1.5896999999999997,1.8140000000000005,1.5460999999999996,1.6129000000000002,1.9478,2.1546000000000003
南通,江苏省,0.8331999999999997,1.8820000000000001,1.1214,1.2036999999999995,1.9405999999999994,1.9567,1.9276,1.9781999999999997,1.6420999999999997,1.8626999999999998,1.3207,1.2774,1.7606000000000002,2.2287,1.8437999999999999,1.7294,1.9422999999999995,1.6014,2.2153,2.1307,2.1683000000000003,2.1301000000000005,2.3417,2.3293000000000004,1.37,1.6865000000000006,1.3864000000000005,1.4200999999999997,1.1791000000000005,1.447,1.3651,0.2474999999999996,0.8974000000000002,0.8441999999999998,0.8653000000000004,1.2309,1.5509000000000004
苏州,江苏省,3.3749,3.7661,3.057,2.5108000000000006,3.213,2.9534000000000002,2.7352999999999996,2.3486000000000002,1.7033,1.4299,0.6954000000000002,0.44009999999999994,0.4635,0.5353000000000001,0.31479999999999997,0.44320000000000004,0.6015999999999999,0.19979999999999998,1.3649000000000002,1.7635,2.1237,2.1979999999999995,2.7967000000000004,2.6593,1.3942999999999999,2.4296,2.2486,2.1645,2.1074,2.7258000000000004,2.5141,0.7060999999999997,1.7442999999999995,1.7441999999999993,1.7445000000000004,1.9922000000000004,2.7225
宿迁,江苏省,0.07319999999999993,1.0578000000000003,0.4046000000000003,0.9138999999999999,1.9146000000000005,2.0402,2.0619,2.3600999999999996,2.5888,3.0591,2.7041,2.0514,3.1201,3.9608000000000003,3.6578,3.5482,3.1204,2.8823,3.3591,2.9499,2.6551000000000005,2.4977,3.1161000000000003,3.0751000000000004,2.0844,1.8140999999999994,1.6286,1.5964999999999998,1.2570999999999999,0.9901999999999997,0.7456999999999994,0.12600000000000033,0.39700000000000024,0.22520000000000007,0.36770000000000014,0.8750999999999998,0.9002999999999997
泰州,江苏省,0.5398999999999994,0.8586,0.07240000000000002,0.6145999999999998,1.7388000000000003,1.9827,2.0689,2.2368999999999994,2.0820999999999996,2.3417,1.7879,1.4061,2.2091000000000003,3.091,2.8336,2.8135,2.7255999999999996,2.4495,2.9551,2.7720999999999996,2.8478999999999997,2.7487,2.9204999999999997,2.796,2.0265,2.2079000000000004,1.9036,1.7012,1.2072999999999996,1.0820999999999996,0.9566999999999997,-0.006099999999999994,0.7422000000000004,0.5483000000000002,0.5669999999999993,1.0766,1.2694
无锡,江苏省,2.4935,2.7738,2.4203,2.1135,2.8514,2.6869,2.5693,2.2622000000000004,1.7285,1.5843999999999998,0.9480999999999999,0.8061,0.8550999999999997,0.9990000000000001,0.7490000000000001,0.8081,0.9891000000000003,0.6724999999999999,1.6713000000000002,1.9856000000000003,2.2933000000000003,2.3736999999999995,2.8446,2.6529999999999996,1.6423999999999999,2.4196999999999997,2.2459000000000002,2.0467000000000004,1.8144999999999998,2.2539,1.9992999999999999,0.35189999999999966,1.2363,1.1435000000000004,1.1100000000000003,1.4453000000000005,2.016
徐州,江苏省,0.35799999999999965,1.5799000000000003,1.0598,2.0073,2.8157,3.1516,2.9225000000000003,3.0345999999999997,3.2760999999999996,3.561,3.1483,2.4302,3.1753000000000005,3.7195,3.1912000000000003,3.1281999999999996,2.7874,2.6067,3.1991,3.0957,2.9884,2.7668999999999997,3.3445,3.0306,2.2783999999999995,2.4749999999999996,2.1316999999999995,2.0602,1.3807000000000005,1.4784999999999995,1.5349,0.9697000000000005,1.1018999999999997,0.9092000000000002,1.1454000000000004,1.3760000000000003,1.6351999999999998
盐城,江苏省,-0.30400000000000027,-0.7014999999999993,-0.7439999999999998,-0.17769999999999975,0.9003999999999994,1.3333999999999997,1.4497,1.7232000000000003,1.8028,2.1784999999999997,1.7932000000000006,1.4596999999999998,2.3983000000000003,3.1364,2.7112000000000003,2.6567,2.3063,1.8050000000000002,2.4412000000000003,1.9667999999999997,1.7387000000000001,1.6979000000000002,2.3198000000000003,2.2986,1.0337,0.9494000000000002,0.7467999999999999,0.7271999999999998,0.5777000000000001,0.6231,0.6402999999999999,-0.13490000000000002,0.37849999999999984,0.19150000000000045,0.17710000000000026,0.7208000000000006,0.7983000000000002
扬州,江苏省,1.2729999999999997,1.6172,0.9320999999999997,1.1666000000000003,2.2298,2.2985000000000007,2.1946,2.2436999999999996,2.1278,2.2146999999999997,1.4650999999999996,1.0072999999999999,1.5644,2.1276,2.016,1.9421,1.9287,1.7756000000000003,2.4503,2.429,2.4854000000000003,2.4379999999999997,2.8977999999999997,2.765,1.7081,2.0616,1.8824,1.8755000000000002,1.7792,1.9619,1.7687,0.43849999999999945,1.2891000000000004,1.0739999999999998,1.0662000000000003,1.5071000000000003,1.7511999999999999
镇江,江苏省,1.3045000000000004,1.8339999999999996,1.4569,1.7606999999999995,2.6807,2.5253999999999994,2.3903999999999996,2.2107,1.7759999999999998,1.8565,1.1513,1.0793000000000004,1.3063000000000002,1.6576,1.4841000000000002,1.4084999999999999,1.4208,0.9087999999999998,1.6296,1.6036000000000001,1.7593000000000005,1.7813999999999997,2.3285,2.1627000000000005,1.1608999999999998,1.6184999999999996,1.5171000000000001,1.3952999999999998,1.2623000000000002,1.6450999999999998,1.4788000000000001,0.18120000000000047,1.0393999999999997,0.8845000000000001,0.9032999999999998,1.3132000000000001,1.7055000000000002
南昌,江西省,1.1261000000000005,1.7957,1.819,2.013,2.7086,2.6449,2.6387,2.6164000000000005,2.3317,2.4473,1.7193999999999998,1.5206000000000002,1.7124,2.0412,1.4598,1.7668,1.7213,1.6383000000000003,2.3771999999999998,2.6891000000000003,2.6857,2.622,2.8061,2.1718,1.5274999999999999,2.2194,2.1363000000000003,2.1419,2.0477000000000003,2.6203,2.0636,1.2616,1.8700999999999999,1.7468999999999997,1.8168000000000002,1.9971999999999994,2.6769
抚州,江西省,-0.7931999999999997,0.48299999999999965,1.0051999999999994,2.0692,2.3040999999999996,2.5299,2.6763000000000003,3.2993,3.2571999999999997,4.1068999999999996,3.5054,2.8101999999999996,3.8392999999999997,5.5623,4.217499999999999,5.0365,4.5744,4.214600000000001,4.2796,4.1804,3.7516000000000003,3.2882000000000002,3.1705000000000005,2.4194,1.3518,1.4240999999999997,1.5968,0.9875000000000003,0.125,0.5385999999999997,-0.29879999999999995,-0.8248999999999995,-0.3304999999999998,-0.4921999999999995,-0.44259999999999966,-0.3319000000000001,-0.004799999999999471
赣州,江西省,0.5830000000000002,1.8065000000000002,1.767,2.2081999999999997,2.6109,2.7478999999999996,2.8552999999999997,3.1519999999999997,3.0713999999999997,3.5443,3.2563,2.3678000000000003,3.1458,4.3746,4.265,4.198099999999999,3.8636999999999997,3.5269000000000004,3.5635,3.7830999999999997,3.6189999999999998,3.474,3.3188000000000004,2.7647999999999997,1.9447000000000005,1.1107000000000005,0.7944,0.9806999999999997,0.04099999999999948,0.5221,0.050200000000000244,-0.1045000000000007,0.13009999999999966,0.13790000000000013,0.07580000000000009,0.04039999999999999,0.41579999999999995
吉安,江西省,0.2975000000000003,1.004,1.4274999999999998,1.8874,2.3909,2.4800999999999997,2.625,2.9336,2.8574,3.3383000000000003,2.6524000000000005,1.3335999999999997,2.6914000000000002,4.6715,4.208500000000001,4.3662,3.9028,3.4295000000000004,3.4381,3.3409999999999997,2.9361,2.6481,2.7383999999999995,2.0775,1.3247999999999998,1.3741000000000003,1.3392000000000004,1.3798000000000004,0.6225999999999998,0.8587000000000002,0.15229999999999988,-0.28159999999999963,-0.009700000000000042,-0.17080000000000028,-0.059900000000000286,-0.14300000000000024,0.2892000000000001
景德镇,江西省,0.9903000000000004,1.8268,2.3853999999999997,2.0644,2.7411999999999996,2.7439000000000004,2.6186,2.6406,2.1807,2.7496000000000005,2.1523000000000003,1.8552000000000004,2.4914999999999994,3.1197999999999997,3.5632,3.2255,3.0111,2.8756000000000004,3.2435,3.3887,3.1958,3.1506,2.8754,2.1444,1.4961000000000002,1.8673000000000002,2.0152,1.8365,1.5206999999999997,1.6595999999999997,0.8225000000000002,0.3035999999999994,0.6779999999999999,0.6692,0.5301,0.9018999999999995,1.3687999999999998
九江,江西省,0.20489999999999942,1.4874999999999994,2.1668,2.5263,3.0289000000000006,3.1353,3.2678000000000003,3.4462,3.515,4.0847999999999995,3.3612,2.9402000000000004,3.7811,4.8835,4.1265,4.2679,3.9587999999999997,3.7617000000000003,3.9121999999999995,3.7106,3.5816000000000003,3.5152,3.2217,2.6102999999999996,1.9541000000000004,2.1874,2.0246,1.8096000000000005,1.6043999999999996,1.2111999999999998,0.4939999999999998,0.2923,0.6031,0.6383000000000001,0.5277999999999996,0.8019000000000003,1.0682
萍乡,江西省,0.36540000000000017,1.1857999999999995,1.0209999999999995,1.6268999999999996,2.1017,2.4812,2.4314999999999998,2.5643,2.6778999999999997,3.3476999999999997,2.8408999999999995,2.7627999999999995,3.7641000000000004,4.9247000000000005,4.347899999999999,4.2593,3.9809,3.4851,3.7362,3.6727,3.3678999999999997,2.9215999999999998,3.0088,2.2826999999999997,1.6622,1.8034999999999997,1.7913000000000001,1.5707,1.2752999999999997,1.4769,0.8580000000000001,0.4013,0.6671999999999998,0.5066000000000006,0.48770000000000024,0.6460999999999997,1.2567
上饶,江西省,-0.10989999999999966,1.0602,1.3065000000000002,1.9267000000000003,2.6479,2.8628000000000005,3.056,3.5574,3.5837,4.1690000000000005,3.6658999999999997,3.0300000000000002,4.599,6.23,5.502800000000001,5.330400000000001,4.8803,4.505599999999999,4.5004,4.3041,3.9031000000000002,3.6249000000000002,3.0698000000000003,2.6273999999999997,1.9313000000000002,2.0545,2.05,1.5785999999999998,0.8159000000000001,0.8017000000000003,-0.035200000000000564,-0.4540999999999995,-0.2980999999999998,-0.3254999999999999,-0.3567999999999998,-0.07699999999999996,0.07160000000000011
新余,江西省,0.40200000000000014,2.0214000000000003,2.1629000000000005,2.5164000000000004,3.2757,3.2566,3.63,3.6693999999999996,3.7315999999999994,4.0203,3.4555999999999996,3.575,4.0383000000000004,4.6539,3.9837,4.431799999999999,4.230600000000001,4.0358,4.4122,4.4876,4.2264,4.102,4.1026,3.5305000000000004,2.918,3.4080000000000004,3.5058999999999996,3.434,3.2047,3.6332000000000004,2.9069000000000003,2.3646999999999996,2.8514999999999997,2.6634999999999995,2.7163,2.7537000000000003,3.2736
宜春,江西省,-0.39119999999999955,0.7431000000000001,1.9711999999999996,2.678,3.3103999999999996,3.4405,3.5964,3.7963000000000005,3.774,4.3454999999999995,3.7085999999999997,3.4702,4.491099999999999,5.742,5.0342,5.1868,4.8008,4.4396,4.3971,4.396199999999999,4.0044,3.7253,3.5498000000000003,2.8748,2.1746999999999996,2.2470000000000003,2.2063,2.0331,1.4890000000000003,1.4789000000000003,0.7997999999999998,0.4287000000000001,0.7061000000000002,0.5289999999999999,0.6079000000000003,0.7126999999999999,1.2088
鹰潭,江西省,0.2806999999999995,1.3321999999999998,0.8346,1.6129000000000002,2.4327,2.7535,3.0128000000000004,3.2006,2.9331,3.5036,3.0685000000000002,2.4404,3.7836000000000003,5.2797,4.1191,4.1068,3.5607999999999995,3.3627000000000002,3.6393000000000004,3.7983,3.6345,3.3847000000000005,3.2092,2.4423,1.0522000000000005,1.4004000000000003,1.1908000000000003,0.49870000000000037,0.06489999999999974,0.5719000000000003,-0.22339999999999982,-0.6616999999999997,-0.09419999999999984,-0.18909999999999982,-0.17569999999999997,0.020899999999999253,0.3723000000000001
长春,吉林省,1.6691000000000003,1.9770999999999996,1.3458999999999994,1.1948999999999996,2.1977,2.2319999999999998,2.3051000000000004,2.3912,1.9858000000000002,2.0254000000000003,1.2005,0.9256000000000002,1.1578,1.3112,1.4217000000000002,1.5639,1.712,1.4499,2.1553000000000004,2.3252,2.3687000000000005,2.3272000000000004,2.4738,2.2329,1.3009999999999997,2.196,1.8530000000000002,1.8705000000000003,1.7883,2.3718,1.7943999999999996,0.42040000000000033,1.1463,1.1031999999999997,1.2202999999999995,1.5198999999999998,2.1431
白城,吉林省,0.22580000000000044,0.3727999999999998,-0.3966000000000003,-0.12190000000000012,0.9731999999999994,1.0720000000000005,1.1815000000000002,1.7069,1.6163999999999996,2.0550999999999995,1.6434000000000002,1.6276000000000002,2.0321000000000002,2.4560000000000004,2.4400000000000004,2.3745999999999996,2.7118999999999995,2.7039,2.865,2.8019,2.8346,2.6299,2.3611,2.1856999999999998,1.7857000000000003,2.2588,2.1029,1.8281,1.2226000000000004,1.4590999999999998,0.9928000000000003,0.5028999999999999,0.8122999999999996,0.7564999999999995,0.8338999999999999,1.0271000000000003,1.2298999999999998
白山,吉林省,0.1708999999999996,0.19099999999999984,-0.40669999999999984,-0.2594000000000003,1.0627999999999997,1.5194999999999999,1.6760000000000002,1.7959,1.6562000000000001,1.8186000000000004,1.0907,1.2889,1.6683999999999997,1.9773,2.1883,1.9469999999999996,2.1166,1.8116000000000003,2.215,2.1555999999999997,2.0597,1.9920000000000004,2.2382,2.0397,1.3579999999999997,1.9662999999999995,1.5071000000000003,1.3918999999999997,1.2505999999999995,1.7606000000000006,1.1542,0.23999999999999977,0.9127999999999998,0.7782,0.8492999999999999,1.0540000000000003,1.4505999999999997
吉林,吉林省,0.2808999999999999,0.8523000000000001,0.0965000000000007,0.3944000000000001,1.4819999999999998,1.6795999999999998,1.8819999999999997,2.0655999999999994,1.8686000000000003,2.0517999999999996,1.3547999999999996,1.4281000000000001,1.6896999999999998,1.9022999999999999,1.8473999999999995,1.7646000000000002,1.9441999999999995,1.4949999999999997,1.8067000000000002,1.7865999999999995,1.7750999999999997,1.7169999999999996,1.8375,1.568,0.8367,1.5839999999999996,1.3443000000000005,1.1138,1.2427000000000001,1.6726999999999994,1.0701000000000005,0.031299999999999883,0.5958000000000001,0.548,0.6523000000000003,0.9444999999999997,1.4118
辽源,吉林省,0.5567000000000002,0.49990000000000023,-0.21410000000000018,-0.008899999999999686,1.0069999999999997,1.3042000000000002,1.3943999999999996,1.5938999999999997,1.4327999999999999,2.139,1.9036999999999997,1.7130999999999998,2.1964,2.5199000000000003,2.5715000000000003,2.314,2.3912,2.0909,2.3691,2.3301,2.316,2.279,2.2406,2.131,1.5479000000000003,2.253,1.9339000000000004,1.6360999999999999,1.7967,1.8595000000000002,1.3347999999999995,0.3562000000000003,0.9348999999999998,0.8424999999999998,0.9543999999999997,1.1810999999999998,1.3788
四平,吉林省,0.49849999999999994,0.6722999999999999,-0.23799999999999955,0.07779999999999987,1.1702,1.6438999999999995,1.8039000000000005,2.1129999999999995,1.9461000000000004,2.404,1.9560000000000004,1.8316999999999997,2.3440000000000003,2.7475,2.7457000000000003,2.6647,2.6578999999999997,2.6235999999999997,2.6183,2.5586,2.4868999999999994,2.4610999999999996,2.1439999999999997,2.0606,1.7904999999999998,2.3835,2.3007999999999997,1.9696000000000002,1.585,1.6276000000000002,1.2162000000000002,0.6696,0.9697,0.8500999999999999,0.9203999999999999,1.2150999999999996,1.3945000000000003
松原,吉林省,0.6089000000000002,0.7183999999999999,0.007200000000000095,0.18290000000000006,1.3741000000000003,1.5902000000000003,1.5356,1.8318000000000003,1.6782,2.0505000000000004,1.5422000000000002,1.0999000000000003,1.6982,2.1651,2.3808,2.6787,2.42,2.26,2.2165999999999997,2.1109,2.0915999999999997,2.0095999999999994,1.7329999999999997,1.6447000000000003,1.1733000000000002,1.6754999999999995,1.3598999999999997,1.1330999999999998,0.6051000000000002,1.0343000000000004,0.5074999999999994,-0.15580000000000016,0.11199999999999921,0.03359999999999985,0.11600000000000055,0.5242000000000004,0.7263999999999999
通化,吉林省,0.7232000000000003,0.8614999999999999,0.05410000000000004,0.008700000000000152,1.1469999999999998,1.9220000000000002,2.1996,2.3579,2.1011,2.2335,1.5566999999999998,1.1719,1.5762,1.907,2.2739999999999996,2.1235,2.3114999999999997,2.031,2.3621999999999996,2.3560000000000003,2.284,2.2516,2.3737,2.2774,1.6566999999999998,2.2545,1.6564999999999999,1.6337999999999995,1.4678000000000004,1.9707,1.4249,0.6549999999999998,1.1599000000000004,1.0696999999999997,1.1019999999999999,1.2950999999999997,1.5870999999999995
延边,,0.3039000000000005,0.9513999999999996,0.22699999999999987,0.32840000000000025,1.3672,1.4234,2.0866999999999996,2.3907999999999996,2.1546000000000003,2.2436000000000003,1.7938999999999998,1.8889999999999998,1.9463,2.0245,1.9767,1.849,1.9266999999999999,1.7597,2.1738,2.1687,2.1355000000000004,2.0765000000000002,2.2369999999999997,2.2517,1.4866000000000001,2.0465999999999998,1.8395000000000001,1.5019,1.5349999999999997,1.9246999999999996,1.3864,0.3916999999999997,1.1744999999999997,1.1112000000000002,1.2191,1.3224,1.8253000000000004
沈阳,辽宁省,1.8918,2.1401,1.6514999999999995,1.7594999999999996,2.9040999999999997,2.7979000000000003,2.785,2.7320999999999995,2.2403999999999997,2.1914000000000002,1.1608,0.8649,1.0146,1.0973,0.9499,1.0234,1.282,0.8609,1.9001000000000001,2.1726,2.255,2.3102000000000005,2.8085999999999993,2.3609000000000004,1.1704999999999997,2.1786,1.8623000000000003,1.8795000000000002,2.2731999999999997,2.4096,1.7962000000000002,0.20209999999999972,1.2287,1.1471999999999998,1.2701000000000002,1.5426000000000006,2.2033
鞍山,辽宁省,0.7468000000000004,0.45449999999999946,0.21809999999999974,0.7734000000000005,1.8272,1.7889000000000004,1.7992,1.8176999999999999,1.7054,1.9587999999999997,1.2366999999999995,0.9731000000000001,1.5916000000000001,1.8881999999999999,1.8382,1.7271,1.8142,1.2521999999999998,1.8403999999999998,1.9033000000000002,1.8445,1.9438000000000004,2.528,2.2315999999999994,1.2673999999999999,1.8992000000000004,1.6397999999999997,1.5509000000000004,1.7886000000000002,1.7035,1.0509,-0.17330000000000023,0.6382000000000003,0.5174000000000003,0.5741000000000005,0.8696999999999999,1.2883
本溪,辽宁省,0.7146999999999997,0.9767000000000001,0.8779000000000003,1.1245000000000003,2.3305000000000002,2.3385000000000002,2.3819,2.5547999999999997,2.3455,2.4316999999999998,1.6645999999999996,1.2875999999999999,1.6879000000000004,2.0062,1.9427000000000003,1.7424999999999997,1.7825999999999995,0.9584999999999999,1.8074000000000003,1.8177000000000003,1.8688000000000002,1.8667000000000002,2.6542999999999997,2.1527999999999996,1.0935000000000001,1.9420000000000002,1.5812000000000004,1.5025999999999997,1.5623999999999998,1.9154,0.9838,-0.5230999999999999,0.4432999999999998,0.33450000000000024,0.4723999999999995,0.7401999999999997,1.4245
朝阳,辽宁省,0.5823,0.7923,0.2483000000000004,0.6816999999999993,1.5755999999999997,1.763,1.7266999999999997,2.0413,1.8386000000000005,2.5342,1.5583,1.0135999999999998,1.4162,1.7643,1.9373,2.0364999999999998,1.7696,1.6197000000000004,1.847,1.7291000000000003,1.5155999999999996,1.8668,2.1995999999999998,1.6238999999999995,0.8003,1.2559,0.7879999999999998,0.9476000000000004,0.30959999999999965,0.45839999999999925,0.06350000000000033,-0.9226999999999999,-0.16809999999999992,-0.3628,-0.07230000000000025,0.07390000000000008,0.4150999999999998
大连,辽宁省,1.8770999999999995,1.9021,1.5131000000000001,1.3459999999999996,2.5405,2.5498999999999996,2.5075000000000003,2.2996000000000003,1.9521000000000002,1.8735999999999997,0.8422000000000001,0.6396999999999999,0.7141000000000002,0.7309999999999999,0.7284000000000002,0.899,0.8534999999999999,0.28139999999999965,1.3156999999999996,1.5791,1.6652999999999998,1.6833,2.7961,2.2840999999999996,0.8931,1.7298999999999998,1.2177000000000002,1.5484999999999998,1.6182999999999996,2.1704999999999997,1.6747000000000005,0.18920000000000003,1.1951,1.1397,1.2934999999999999,1.4359000000000002,2.236
丹东,辽宁省,0.9055999999999997,0.6398999999999999,0.37970000000000015,0.33349999999999946,1.7428,2.1021000000000005,2.0988999999999995,2.0871000000000004,1.834,1.9931999999999999,1.0415,0.7754000000000003,1.21,1.5693000000000001,2.1790999999999996,2.0234000000000005,1.9045000000000005,1.5136999999999996,1.9858000000000002,1.8976000000000002,1.9539999999999997,1.7461000000000002,2.1773,2.0919,1.2371999999999996,1.6844000000000001,0.8916999999999997,1.1852,1.2457999999999996,1.0630000000000002,0.5550000000000002,-0.6311,-0.06660000000000021,-0.1192000000000002,0.09820000000000029,0.5192000000000005,0.8201999999999998
抚顺,辽宁省,0.2726000000000006,0.4562000000000008,-0.016599999999999948,0.3580000000000001,1.6550999999999996,1.6333000000000002,1.7803,1.9152,1.7151999999999994,1.9229000000000003,1.1021,1.0598,1.3702,1.5333,1.3114000000000003,1.1178,1.4104,0.8635000000000002,1.4820000000000002,1.4608000000000003,1.4575,1.3771999999999998,1.9852999999999996,1.5110999999999999,0.5545,1.3367999999999998,1.1186000000000003,0.9169999999999998,1.3258999999999999,1.4247,0.7262000000000004,-0.5155000000000003,0.40359999999999996,0.3257000000000003,0.5021000000000004,0.8059000000000003,1.2553999999999998
阜新,辽宁省,-0.11519999999999975,-0.03200000000000003,-0.7566999999999995,-0.08709999999999951,0.9158,1.2006000000000001,1.3656000000000001,1.6111999999999997,1.9935,2.7001,2.1129000000000002,2.3145999999999995,2.6670000000000003,2.9164000000000003,2.6138000000000003,2.4471999999999996,2.466,2.0892,2.4358999999999997,2.3599000000000006,2.2807,2.2602,2.2304999999999997,1.9121000000000006,1.3535000000000004,1.7885,1.7135000000000002,1.5465999999999998,1.3221999999999996,1.4540000000000002,1.0002000000000004,-0.11670000000000069,0.6415000000000002,0.4676999999999998,0.5442999999999998,0.8014999999999999,1.1340000000000003
葫芦岛,辽宁省,0.17759999999999998,0.8815,0.24589999999999979,0.7811999999999997,1.8051,1.5652,1.7909000000000002,2.0059000000000005,1.8244000000000002,2.482,1.8537,1.3592999999999997,1.6747999999999998,1.9505,1.8867000000000003,1.9745000000000004,2.2122999999999995,2.1371999999999995,2.3952,2.285,2.1612,2.2463999999999995,2.5162000000000004,2.0035,1.3729,1.9304999999999999,1.7405,1.7494999999999998,1.5662999999999996,1.569,1.0849999999999995,-0.12760000000000016,0.6721000000000004,0.5427,0.6822999999999997,0.8824000000000005,1.3717000000000006
锦州,辽宁省,-0.07709999999999972,0.4394,-0.09549999999999947,0.5250999999999997,1.4731999999999998,1.7865000000000002,2.1043000000000003,2.2430000000000003,2.0648999999999997,2.4147999999999996,1.9179,1.7678000000000003,1.9099999999999997,1.9453999999999998,1.7820999999999998,1.6293999999999995,1.9039999999999995,1.7427000000000001,2.1086000000000005,2.1023,2.0134999999999996,2.0744000000000002,2.1603,1.8301999999999996,1.1236000000000002,1.6688,1.6352000000000002,1.4659000000000004,1.3004999999999995,1.2676999999999996,0.9189000000000003,-0.1448999999999998,0.6020000000000003,0.4372999999999996,0.5498000000000003,0.7080000000000002,1.0708000000000002
辽阳,辽宁省,0.7241,0.15979999999999972,-0.09579999999999966,0.6815000000000002,1.7079999999999997,1.9468999999999999,1.8842000000000003,1.9261999999999997,1.6036000000000006,1.8311000000000002,1.1446,0.6669,1.3149999999999995,1.6953,1.3213,1.2224,1.4026,1.0654999999999997,1.5578000000000003,1.6035999999999997,1.5909,1.7754000000000003,2.256,2.0774000000000004,1.0404,1.5920999999999998,1.3049000000000004,1.1189000000000004,1.3627000000000002,1.1942,0.7237000000000005,-0.5850999999999997,0.22280000000000033,0.11579999999999924,0.19349999999999934,0.4941999999999993,0.9321999999999999
盘锦,辽宁省,0.5480999999999998,0.7895000000000003,0.39700000000000024,1.1513000000000004,2.5175000000000005,2.2175,2.3655,2.4726000000000004,2.2579000000000002,2.4687,1.6843000000000004,1.5352000000000001,1.6625999999999999,1.6892,1.6771000000000003,1.8334000000000001,1.9731999999999998,1.8819000000000004,2.6111000000000004,2.6233,2.5730000000000004,2.5989999999999998,2.7477,2.2089000000000003,1.5445000000000002,2.4012000000000002,2.0744000000000002,1.8433000000000002,1.4167,0.9269000000000003,0.4748999999999999,-0.6263999999999994,0.3757999999999999,0.17799999999999994,0.3205999999999998,0.5883000000000003,1.1770999999999994
铁岭,辽宁省,0.3400999999999996,0.25839999999999996,-0.4577,0.3458999999999999,1.3164000000000002,1.3507999999999996,1.5221000000000005,1.7426000000000004,1.5984999999999996,1.9786000000000001,1.3589000000000002,1.1141999999999999,1.7851000000000004,2.3465000000000003,2.0648999999999997,1.7616,1.9908000000000006,1.7504,1.9765999999999995,2.0004000000000004,1.8838000000000004,1.8509999999999995,1.7212999999999994,1.6330000000000005,0.9604999999999997,1.5090999999999997,1.2715,0.9788000000000006,1.4556000000000004,1.2325,0.6284000000000001,-0.47309999999999963,0.22159999999999958,0.11059999999999981,0.2023999999999999,0.6348000000000003,0.7287000000000003
营口,辽宁省,1.1655999999999995,0.8821999999999992,0.6089000000000002,1.1622000000000003,2.2672000000000003,2.3240000000000003,2.2115,2.234,1.8871000000000002,1.9874999999999998,1.1319999999999997,0.5066999999999999,1.2105000000000001,1.6405999999999996,1.6175000000000002,1.4009999999999998,1.4140000000000006,1.0675999999999997,1.5009000000000001,1.5512000000000001,1.4660000000000002,1.7054999999999998,2.356,1.9613,0.9387000000000003,1.4290000000000003,0.9994999999999998,0.8744000000000005,1.1026999999999996,0.8944000000000001,0.5855000000000006,-0.7158999999999995,-0.015999999999999126,-0.07960000000000012,-0.013799999999999812,0.23999999999999932,0.7705000000000002
银川,宁夏回族自治区,1.2678999999999996,1.6679000000000004,1.4120999999999997,1.4926,2.6439999999999997,2.7199999999999998,2.7417999999999996,2.6992000000000003,2.4822999999999995,2.4175999999999997,1.5135999999999998,1.5174999999999998,1.5241,1.533,1.3669999999999998,1.5704,1.6378,1.3079999999999998,2.0693,2.3454,2.5071,2.4798,2.874,2.3991000000000002,1.729,2.6380000000000003,2.5548,2.5691999999999995,2.4998000000000005,3.0479000000000003,2.5885999999999996,1.6144000000000003,2.1835,2.0241,2.1632,2.1566,2.8338000000000005
