,cityName,confirmedCount,suspectedCount,curedCount,deadCount,date,prov,locationId,currentConfirmedCount
18278,呼伦贝尔,6,0,1,0,2020-02-15,内蒙古自治区,150700.0,5.0
18279,锡林郭勒盟,6,0,1,0,2020-02-15,内蒙古自治区,152500.0,5.0
18280,乌兰察布,3,0,0,0,2020-02-15,内蒙古自治区,150900.0,3.0
18281,乌海,2,0,0,0,2020-02-15,内蒙古自治区,150300.0,2.0
18282,兴安盟,1,0,0,0,2020-02-15,内蒙古自治区,152200.0,1.0
18283,乌鲁木齐,23,0,3,0,2020-02-15,新疆维吾尔自治区,650100.0,20.0
18284,伊犁州,16,0,4,0,2020-02-15,新疆维吾尔自治区,654000.0,12.0
18287,昌吉州,4,0,0,0,2020-02-15,新疆维吾尔自治区,0.0,4.0
18288,巴州,3,0,0,0,2020-02-15,新疆维吾尔自治区,511902.0,3.0
18289,石河子,3,0,0,1,2020-02-15,新疆维吾尔自治区,0.0,2.0
18291,吐鲁番,2,0,1,0,2020-02-15,新疆维吾尔自治区,650400.0,1.0
18294,阿克苏地区,1,0,1,0,2020-02-15,新疆维吾尔自治区,652900.0,0.0
18295,兰州,35,0,17,2,2020-02-15,甘肃省,620100.0,16.0
18296,平凉,9,0,1,0,2020-02-15,甘肃省,620800.0,8.0
18297,甘南,8,0,2,0,2020-02-15,甘肃省,623000.0,6.0
18298,天水,12,0,9,0,2020-02-15,甘肃省,620500.0,3.0
18299,白银,4,0,1,0,2020-02-15,甘肃省,620400.0,3.0
18300,定西,9,0,8,0,2020-02-15,甘肃省,621100.0,1.0
18301,陇南,4,0,3,0,2020-02-15,甘肃省,621200.0,1.0
18302,庆阳,3,0,2,0,2020-02-15,甘肃省,621000.0,1.0
18303,临夏,3,0,3,0,2020-02-15,甘肃省,622900.0,0.0
18304,张掖,2,0,2,0,2020-02-15,甘肃省,620700.0,0.0
18305,金昌,1,0,1,0,2020-02-15,甘肃省,620300.0,0.0
18306,吴忠,27,0,6,0,2020-02-15,宁夏回族自治区,640300.0,21.0
18307,银川,33,0,20,0,2020-02-15,宁夏回族自治区,640100.0,13.0
18308,固原,5,0,2,0,2020-02-15,宁夏回族自治区,640400.0,3.0
18309,中卫,3,0,3,0,2020-02-15,宁夏回族自治区,640500.0,0.0
18310,宁东,1,0,1,0,2020-02-15,宁夏回族自治区,0.0,0.0
18311,石嘴山,1,0,1,0,2020-02-15,宁夏回族自治区,640200.0,0.0
18312,西宁,15,0,11,0,2020-02-15,青海省,630100.0,4.0
18313,海北州,3,0,2,0,2020-02-15,青海省,632200.0,1.0
18314,拉萨,1,0,1,0,2020-02-15,西藏自治区,540100.0,0.0
18315,武汉,39462,0,2925,1233,2020-02-16,湖北省,420100.0,35304.0
18316,孝感,3201,0,380,65,2020-02-16,湖北省,420900.0,2756.0
18317,黄冈,2823,0,716,75,2020-02-16,湖北省,421100.0,2032.0
18318,荆州,1490,0,263,36,2020-02-16,湖北省,421000.0,1191.0
18319,随州,1254,0,113,22,2020-02-16,湖北省,421300.0,1119.0
18320,襄阳,1144,0,114,19,2020-02-16,湖北省,420600.0,1011.0
18321,鄂州,1230,0,222,34,2020-02-16,湖北省,420700.0,974.0
18322,黄石,988,0,198,14,2020-02-16,湖北省,420200.0,776.0
18323,荆门,909,0,117,30,2020-02-16,湖北省,420800.0,762.0
18324,宜昌,901,0,140,21,2020-02-16,湖北省,420500.0,740.0
18325,咸宁,852,0,152,8,2020-02-16,湖北省,421200.0,692.0
18326,十堰,602,0,116,2,2020-02-16,湖北省,420300.0,484.0
18327,仙桃,523,0,87,17,2020-02-16,湖北省,429004.0,419.0
18328,天门,447,0,27,10,2020-02-16,湖北省,429006.0,410.0
18329,恩施州,247,0,76,4,2020-02-16,湖北省,422800.0,167.0
18330,潜江,166,0,12,6,2020-02-16,湖北省,429005.0,148.0
18331,神农架林区,10,0,8,0,2020-02-16,湖北省,429021.0,2.0
18332,深圳,414,0,131,0,2020-02-16,广东省,440300.0,283.0
18333,广州,338,0,121,0,2020-02-16,广东省,440100.0,217.0
18334,东莞,89,0,12,1,2020-02-16,广东省,441900.0,76.0
18335,佛山,84,0,23,0,2020-02-16,广东省,440600.0,61.0
18336,珠海,96,0,37,0,2020-02-16,广东省,440400.0,59.0
18337,惠州,58,0,26,0,2020-02-16,广东省,441300.0,32.0
18338,中山,65,0,34,0,2020-02-16,广东省,442000.0,31.0
18339,江门,23,0,3,0,2020-02-16,广东省,440700.0,20.0
18340,汕头,25,0,13,0,2020-02-16,广东省,440500.0,12.0
18341,湛江,22,0,11,0,2020-02-16,广东省,440800.0,11.0
18342,茂名,13,0,3,0,2020-02-16,广东省,440900.0,10.0
18343,梅州,16,0,7,0,2020-02-16,广东省,441400.0,9.0
18344,肇庆,17,0,8,1,2020-02-16,广东省,441200.0,8.0
18345,阳江,13,0,7,0,2020-02-16,广东省,441700.0,6.0
18346,韶关,10,0,4,0,2020-02-16,广东省,440200.0,6.0
18347,清远,12,0,7,0,2020-02-16,广东省,441800.0,5.0
18348,揭阳,8,0,4,0,2020-02-16,广东省,445200.0,4.0
18349,汕尾,5,0,1,0,2020-02-16,广东省,441500.0,4.0
18350,潮州,5,0,1,0,2020-02-16,广东省,445100.0,4.0
18351,河源,3,0,1,0,2020-02-16,广东省,441600.0,2.0
18353,信阳,261,0,74,2,2020-02-16,河南省,411500.0,185.0
18354,南阳,151,0,57,2,2020-02-16,河南省,411300.0,92.0
18355,郑州,148,0,72,0,2020-02-16,河南省,410100.0,76.0
18356,驻马店,138,0,65,0,2020-02-16,河南省,411700.0,73.0
18357,商丘,91,0,30,2,2020-02-16,河南省,411400.0,59.0
18358,周口,71,0,29,0,2020-02-16,河南省,411600.0,42.0
18359,新乡,56,0,16,2,2020-02-16,河南省,410700.0,38.0
18360,平顶山,58,0,20,1,2020-02-16,河南省,410400.0,37.0
18361,安阳,51,0,20,0,2020-02-16,河南省,410500.0,31.0
18362,许昌,38,0,9,0,2020-02-16,河南省,411000.0,29.0
18363,漯河,34,0,12,0,2020-02-16,河南省,411100.0,22.0
18364,焦作,30,0,7,1,2020-02-16,河南省,410800.0,22.0
18365,洛阳,31,0,11,0,2020-02-16,河南省,410300.0,20.0
18366,开封,26,0,7,0,2020-02-16,河南省,410200.0,19.0
18367,濮阳,17,0,2,0,2020-02-16,河南省,410900.0,15.0
18368,鹤壁,19,0,5,0,2020-02-16,河南省,410600.0,14.0
18369,济源,4,0,0,0,2020-02-16,河南省,419001.0,4.0
18370,三门峡,7,0,4,0,2020-02-16,河南省,411200.0,3.0
18372,温州,502,0,182,0,2020-02-16,浙江省,330300.0,320.0
18373,宁波,155,0,55,0,2020-02-16,浙江省,330200.0,100.0
18374,杭州,166,0,75,0,2020-02-16,浙江省,330100.0,91.0
18375,台州,146,0,63,0,2020-02-16,浙江省,331000.0,83.0
18376,嘉兴,43,0,11,0,2020-02-16,浙江省,330400.0,32.0
18377,金华,55,0,24,0,2020-02-16,浙江省,330700.0,31.0
18378,绍兴,42,0,17,0,2020-02-16,浙江省,330600.0,25.0
18379,衢州,21,0,9,0,2020-02-16,浙江省,330800.0,12.0
18380,丽水,17,0,11,0,2020-02-16,浙江省,331100.0,6.0
18381,湖州,10,0,4,0,2020-02-16,浙江省,330500.0,6.0
18382,舟山,10,0,5,0,2020-02-16,浙江省,330900.0,5.0
18383,蚌埠,157,0,9,5,2020-02-16,安徽省,340300.0,143.0
18384,合肥,169,0,43,1,2020-02-16,安徽省,340100.0,125.0
18385,阜阳,152,0,37,0,2020-02-16,安徽省,341200.0,115.0
18386,亳州,108,0,35,0,2020-02-16,安徽省,341600.0,73.0
18387,六安,65,0,15,0,2020-02-16,安徽省,341500.0,50.0
18388,安庆,82,0,34,0,2020-02-16,安徽省,340800.0,48.0
18389,宿州,39,0,13,0,2020-02-16,安徽省,341300.0,26.0
18390,马鞍山,36,0,10,0,2020-02-16,安徽省,340500.0,26.0
18391,芜湖,31,0,13,0,2020-02-16,安徽省,340200.0,18.0
18392,铜陵,28,0,10,0,2020-02-16,安徽省,340700.0,18.0
18393,淮北,26,0,10,0,2020-02-16,安徽省,340600.0,16.0
18394,淮南,24,0,8,0,2020-02-16,安徽省,340400.0,16.0
18395,池州,17,0,6,0,2020-02-16,安徽省,341700.0,11.0
18396,黄山,9,0,1,0,2020-02-16,安徽省,341000.0,8.0
18397,滁州,13,0,7,0,2020-02-16,安徽省,341100.0,6.0
18398,宣城,6,0,4,0,2020-02-16,安徽省,341800.0,2.0
18399,南昌,227,0,75,0,2020-02-16,江西省,360100.0,152.0
18400,九江,117,0,22,0,2020-02-16,江西省,360400.0,95.0
18401,新余,129,0,37,0,2020-02-16,江西省,360500.0,92.0
18402,上饶,123,0,31,0,2020-02-16,江西省,361100.0,92.0
18403,宜春,104,0,20,0,2020-02-16,江西省,360900.0,84.0
18404,赣州,76,0,17,1,2020-02-16,江西省,360700.0,58.0
18405,抚州,72,0,21,0,2020-02-16,江西省,361000.0,51.0
18406,萍乡,32,0,4,0,2020-02-16,江西省,360300.0,28.0
18407,鹰潭,18,0,3,0,2020-02-16,江西省,360600.0,15.0
18408,吉安,21,0,9,0,2020-02-16,江西省,360800.0,12.0
18409,景德镇,5,0,1,0,2020-02-16,江西省,360200.0,4.0
18410,赣江新区,1,0,0,0,2020-02-16,江西省,0.0,1.0
18411,长沙,241,0,89,1,2020-02-16,湖南省,430100.0,151.0
18412,岳阳,154,0,54,1,2020-02-16,湖南省,430600.0,99.0
18413,常德,79,0,31,0,2020-02-16,湖南省,430700.0,48.0
18414,株洲,78,0,33,0,2020-02-16,湖南省,430200.0,45.0
18415,娄底,75,0,34,0,2020-02-16,湖南省,431300.0,41.0
18416,邵阳,101,0,64,1,2020-02-16,湖南省,430500.0,36.0
18417,益阳,59,0,27,0,2020-02-16,湖南省,430900.0,32.0
18418,湘潭,35,0,14,0,2020-02-16,湖南省,430300.0,21.0
18419,衡阳,47,0,28,0,2020-02-16,湖南省,430400.0,19.0
18420,郴州,39,0,22,0,2020-02-16,湖南省,431000.0,17.0
18421,永州,43,0,28,0,2020-02-16,湖南省,431100.0,15.0
18422,怀化,40,0,30,0,2020-02-16,湖南省,431200.0,10.0
18423,湘西自治州,8,0,6,0,2020-02-16,湖南省,433100.0,2.0
18424,张家界,5,0,4,0,2020-02-16,湖南省,430800.0,1.0
18425,南京,92,0,32,0,2020-02-16,江苏省,320100.0,60.0
18426,苏州,86,0,26,0,2020-02-16,江苏省,320500.0,60.0
18427,徐州,78,0,28,0,2020-02-16,江苏省,320300.0,50.0
18428,淮安,63,0,21,0,2020-02-16,江苏省,320800.0,42.0
18429,连云港,48,0,12,0,2020-02-16,江苏省,320700.0,36.0
18430,无锡,53,0,18,0,2020-02-16,江苏省,320200.0,35.0
18431,常州,46,0,21,0,2020-02-16,江苏省,320400.0,25.0
18432,南通,40,0,15,0,2020-02-16,江苏省,320600.0,25.0
18433,泰州,37,0,16,0,2020-02-16,江苏省,321200.0,21.0
18434,盐城,27,0,10,0,2020-02-16,江苏省,320900.0,17.0
18435,扬州,22,0,8,0,2020-02-16,江苏省,321000.0,14.0
18436,镇江,12,0,4,0,2020-02-16,江苏省,321100.0,8.0
18437,宿迁,13,0,7,0,2020-02-16,江苏省,321300.0,6.0
18438,济南,47,0,11,0,2020-02-16,山东省,370100.0,36.0
18439,潍坊,43,0,9,0,2020-02-16,山东省,370700.0,34.0
18440,济宁,51,0,18,0,2020-02-16,山东省,370800.0,33.0
18441,烟台,46,0,13,0,2020-02-16,山东省,370600.0,33.0
18442,青岛,57,0,27,1,2020-02-16,山东省,370200.0,29.0
18443,威海,38,0,9,0,2020-02-16,山东省,371000.0,29.0
18444,德州,37,0,7,1,2020-02-16,山东省,371400.0,29.0
18445,聊城,38,0,11,0,2020-02-16,山东省,371500.0,27.0
18446,泰安,32,0,5,0,2020-02-16,山东省,370900.0,27.0
18447,淄博,29,0,4,0,2020-02-16,山东省,370300.0,25.0
18448,枣庄,24,0,4,0,2020-02-16,山东省,370400.0,20.0
18449,临沂,47,0,32,0,2020-02-16,山东省,371300.0,15.0
18450,日照,16,0,3,0,2020-02-16,山东省,371100.0,13.0
18451,菏泽,18,0,11,0,2020-02-16,山东省,371700.0,7.0
18452,滨州,14,0,9,0,2020-02-16,山东省,371600.0,5.0
18453,哈尔滨,182,0,33,3,2020-02-16,黑龙江省,230100.0,146.0
18454,双鸭山,49,0,1,2,2020-02-16,黑龙江省,230500.0,46.0
18455,鸡西,46,0,2,0,2020-02-16,黑龙江省,230300.0,44.0
18456,绥化,46,0,13,4,2020-02-16,黑龙江省,231200.0,29.0
18457,齐齐哈尔,38,0,8,1,2020-02-16,黑龙江省,230200.0,29.0
18458,大庆,19,0,3,1,2020-02-16,黑龙江省,230600.0,15.0
18459,黑河,14,0,0,0,2020-02-16,黑龙江省,231100.0,14.0
18460,七台河,16,0,4,0,2020-02-16,黑龙江省,230900.0,12.0
18461,牡丹江,12,0,1,0,2020-02-16,黑龙江省,231000.0,11.0
18462,佳木斯,15,0,11,0,2020-02-16,黑龙江省,230800.0,4.0
18463,鹤岗,5,0,2,0,2020-02-16,黑龙江省,230400.0,3.0
18464,大兴安岭,2,0,1,0,2020-02-16,黑龙江省,232700.0,1.0
18465,伊春,1,0,0,0,2020-02-16,黑龙江省,230700.0,1.0
18466,成都,140,0,49,1,2020-02-16,四川省,510100.0,90.0
18467,甘孜州,50,0,3,0,2020-02-16,四川省,513300.0,47.0
18468,达州,36,0,5,0,2020-02-16,四川省,511700.0,31.0
18469,南充,35,0,9,0,2020-02-16,四川省,511300.0,26.0
18470,巴中,24,0,3,0,2020-02-16,四川省,511900.0,21.0
18471,广安,30,0,10,0,2020-02-16,四川省,511600.0,20.0
18472,内江,22,0,5,0,2020-02-16,四川省,511000.0,17.0
18473,德阳,17,0,0,0,2020-02-16,四川省,510600.0,17.0
18474,绵阳,22,0,6,0,2020-02-16,四川省,510700.0,16.0
18475,泸州,19,0,3,0,2020-02-16,四川省,510500.0,16.0
18476,凉山州,13,0,5,0,2020-02-16,四川省,513400.0,8.0
18477,遂宁,12,0,4,0,2020-02-16,四川省,510900.0,8.0
18478,自贡,9,0,2,0,2020-02-16,四川省,510300.0,7.0
18479,眉山,8,0,2,0,2020-02-16,四川省,511400.0,6.0
18480,宜宾,11,0,6,0,2020-02-16,四川省,511500.0,5.0
18481,雅安,7,0,2,0,2020-02-16,四川省,511800.0,5.0
18482,攀枝花,13,0,10,0,2020-02-16,四川省,510400.0,3.0
18483,广元,6,0,3,0,2020-02-16,四川省,510800.0,3.0
18484,乐山,3,0,2,0,2020-02-16,四川省,511100.0,1.0
18485,资阳,3,0,2,0,2020-02-16,四川省,512000.0,1.0
18486,阿坝州,1,0,0,0,2020-02-16,四川省,513200.0,1.0
18488,福州,68,0,23,0,2020-02-16,福建省,350100.0,45.0
18489,莆田,55,0,17,0,2020-02-16,福建省,350300.0,38.0
18490,泉州,46,0,13,0,2020-02-16,福建省,350500.0,33.0
18491,厦门,34,0,6,0,2020-02-16,福建省,350200.0,28.0
18492,宁德,25,0,6,0,2020-02-16,福建省,350900.0,19.0
18493,漳州,20,0,6,0,2020-02-16,福建省,350600.0,14.0
18494,南平,20,0,7,0,2020-02-16,福建省,350700.0,13.0
18495,三明,13,0,3,0,2020-02-16,福建省,350400.0,10.0
18496,龙岩,6,0,1,0,2020-02-16,福建省,350800.0,5.0
18497,唐山,51,0,9,0,2020-02-16,河北省,130200.0,42.0
18498,沧州,47,0,14,2,2020-02-16,河北省,130900.0,31.0
18499,张家口,34,0,9,0,2020-02-16,河北省,130700.0,25.0
18500,邯郸,31,0,10,0,2020-02-16,河北省,130400.0,21.0
18501,石家庄,28,0,7,0,2020-02-16,河北省,130100.0,21.0
18502,廊坊,30,0,14,0,2020-02-16,河北省,131000.0,16.0
18503,保定,32,0,20,0,2020-02-16,河北省,130600.0,12.0
18504,邢台,22,0,10,1,2020-02-16,河北省,130500.0,11.0
18505,秦皇岛,10,0,3,0,2020-02-16,河北省,130300.0,7.0
18506,衡水,8,0,4,0,2020-02-16,河北省,131100.0,4.0
18507,承德,7,0,5,0,2020-02-16,河北省,130800.0,2.0
18508,南宁,50,0,14,0,2020-02-16,广西壮族自治区,450100.0,36.0
18509,北海,43,0,7,1,2020-02-16,广西壮族自治区,450500.0,35.0
18510,桂林,31,0,10,0,2020-02-16,广西壮族自治区,450300.0,21.0
18511,河池,22,0,0,1,2020-02-16,广西壮族自治区,451200.0,21.0
18512,防城港,18,0,1,0,2020-02-16,广西壮族自治区,450600.0,17.0
18513,柳州,24,0,8,0,2020-02-16,广西壮族自治区,450200.0,16.0
18514,来宾,11,0,0,0,2020-02-16,广西壮族自治区,451300.0,11.0
18515,玉林,10,0,1,0,2020-02-16,广西壮族自治区,450900.0,9.0
18516,钦州,8,0,1,0,2020-02-16,广西壮族自治区,450700.0,7.0
18517,贵港,8,0,2,0,2020-02-16,广西壮族自治区,450800.0,6.0
18518,贺州,4,0,0,0,2020-02-16,广西壮族自治区,451100.0,4.0
18519,百色,3,0,0,0,2020-02-16,广西壮族自治区,451000.0,3.0
18520,梧州,5,0,5,0,2020-02-16,广西壮族自治区,450400.0,0.0
18521,西安,114,0,32,0,2020-02-16,陕西省,610100.0,82.0
18522,汉中,25,0,1,0,2020-02-16,陕西省,610700.0,24.0
18523,安康,24,0,7,0,2020-02-16,陕西省,610900.0,17.0
18524,渭南,15,0,2,0,2020-02-16,陕西省,610500.0,13.0
18525,咸阳,17,0,6,0,2020-02-16,陕西省,610400.0,11.0
18526,宝鸡,13,0,8,0,2020-02-16,陕西省,610300.0,5.0
18527,商洛,7,0,2,0,2020-02-16,陕西省,611000.0,5.0
18528,铜川,8,0,4,0,2020-02-16,陕西省,610200.0,4.0
18529,延安,8,0,6,0,2020-02-16,陕西省,610600.0,2.0
18530,榆林,3,0,1,0,2020-02-16,陕西省,610800.0,2.0
18531,杨凌,1,0,0,0,2020-02-16,陕西省,0.0,1.0
18532,韩城,1,0,1,0,2020-02-16,陕西省,610581.0,0.0
18534,昆明,51,0,8,0,2020-02-16,云南省,530100.0,43.0
18535,昭通,25,0,2,0,2020-02-16,云南省,530600.0,23.0
18536,西双版纳,15,0,3,0,2020-02-16,云南省,532800.0,12.0
18537,玉溪,14,0,3,0,2020-02-16,云南省,530400.0,11.0
18538,曲靖,13,0,5,0,2020-02-16,云南省,530300.0,8.0
18539,大理州,13,0,6,0,2020-02-16,云南省,0.0,7.0
18540,保山,9,0,2,0,2020-02-16,云南省,530500.0,7.0
18541,红河州,8,0,3,0,2020-02-16,云南省,0.0,5.0
18542,德宏州,5,0,2,0,2020-02-16,云南省,0.0,3.0
18543,普洱,4,0,1,0,2020-02-16,云南省,530800.0,3.0
18544,楚雄州,4,0,1,0,2020-02-16,云南省,0.0,3.0
18545,丽江,7,0,5,0,2020-02-16,云南省,530700.0,2.0
18546,文山州,2,0,0,0,2020-02-16,云南省,0.0,2.0
18547,临沧,1,0,1,0,2020-02-16,云南省,530900.0,0.0
18548,三亚,54,0,16,1,2020-02-16,海南省,460200.0,37.0
18549,海口,33,0,9,0,2020-02-16,海南省,460100.0,24.0
18550,儋州,15,0,2,0,2020-02-16,海南省,460400.0,13.0
18551,万宁,13,0,3,0,2020-02-16,海南省,469006.0,10.0
18552,澄迈,9,0,1,1,2020-02-16,海南省,469023.0,7.0
18553,昌江,7,0,0,0,2020-02-16,海南省,469026.0,7.0
18554,琼海,6,0,1,1,2020-02-16,海南省,469002.0,4.0
18555,陵水,4,0,0,0,2020-02-16,海南省,469028.0,4.0
18556,临高,6,0,3,0,2020-02-16,海南省,469024.0,3.0
18557,保亭,3,0,0,0,2020-02-16,海南省,469029.0,3.0
18558,文昌,3,0,1,0,2020-02-16,海南省,469005.0,2.0
18559,乐东,2,0,0,0,2020-02-16,海南省,469027.0,2.0
18560,定安,3,0,1,1,2020-02-16,海南省,469021.0,1.0
18561,东方,3,0,2,0,2020-02-16,海南省,469007.0,1.0
18562,琼中,1,0,1,0,2020-02-16,海南省,469030.0,0.0
18564,遵义,32,0,5,0,2020-02-16,贵州省,520300.0,27.0
18565,贵阳,34,0,10,0,2020-02-16,贵州省,520100.0,24.0
18566,毕节,23,0,7,0,2020-02-16,贵州省,520500.0,16.0
18567,黔南州,17,0,6,0,2020-02-16,贵州省,522700.0,11.0
18568,黔东南州,10,0,3,0,2020-02-16,贵州省,522600.0,7.0
18569,六盘水,10,0,3,1,2020-02-16,贵州省,520200.0,6.0
18570,铜仁,10,0,7,0,2020-02-16,贵州省,520600.0,3.0
18571,安顺,4,0,1,0,2020-02-16,贵州省,520400.0,3.0
18572,黔西南州,4,0,4,0,2020-02-16,贵州省,522300.0,0.0
18573,大连,19,0,5,0,2020-02-16,辽宁省,210200.0,14.0
18574,沈阳,28,0,17,0,2020-02-16,辽宁省,210100.0,11.0
18575,葫芦岛,12,0,0,1,2020-02-16,辽宁省,211400.0,11.0
18576,盘锦,11,0,0,0,2020-02-16,辽宁省,211100.0,11.0
18577,阜新,8,0,0,0,2020-02-16,辽宁省,210900.0,8.0
18578,铁岭,7,0,1,0,2020-02-16,辽宁省,211200.0,6.0
18579,锦州,12,0,7,0,2020-02-16,辽宁省,210700.0,5.0
18580,朝阳,6,0,2,0,2020-02-16,辽宁省,211300.0,4.0
18581,鞍山,4,0,0,0,2020-02-16,辽宁省,210300.0,4.0
18582,丹东,7,0,4,0,2020-02-16,辽宁省,210600.0,3.0
18583,本溪,3,0,1,0,2020-02-16,辽宁省,210500.0,2.0
18584,辽阳,3,0,2,0,2020-02-16,辽宁省,211000.0,1.0
18585,营口,1,0,1,0,2020-02-16,辽宁省,210800.0,0.0
18586,晋中,35,0,13,0,2020-02-16,山西省,140700.0,22.0
18587,太原,19,0,6,0,2020-02-16,山西省,140100.0,13.0
18588,大同,12,0,4,0,2020-02-16,山西省,140200.0,8.0
18589,晋城,9,0,2,0,2020-02-16,山西省,140500.0,7.0
18590,长治,8,0,1,0,2020-02-16,山西省,140400.0,7.0
18591,运城,19,0,13,0,2020-02-16,山西省,140800.0,6.0
18592,忻州,7,0,1,0,2020-02-16,山西省,140900.0,6.0
18593,朔州,7,0,2,0,2020-02-16,山西省,140600.0,5.0
18594,阳泉,4,0,0,0,2020-02-16,山西省,140300.0,4.0
18595,临汾,2,0,1,0,2020-02-16,山西省,141000.0,1.0
18596,吕梁,6,0,6,0,2020-02-16,山西省,141100.0,0.0
18597,包头,11,0,0,0,2020-02-16,内蒙古自治区,150200.0,11.0
18598,鄂尔多斯,11,0,3,0,2020-02-16,内蒙古自治区,150600.0,8.0
18599,巴彦淖尔,8,0,0,0,2020-02-16,内蒙古自治区,150800.0,8.0
18600,呼和浩特,7,0,0,0,2020-02-16,内蒙古自治区,150100.0,7.0
18601,赤峰,9,0,2,0,2020-02-16,内蒙古自治区,150400.0,7.0
18602,通辽,6,0,0,0,2020-02-16,内蒙古自治区,150500.0,6.0
18603,呼伦贝尔,6,0,1,0,2020-02-16,内蒙古自治区,150700.0,5.0
18604,锡林郭勒盟,6,0,1,0,2020-02-16,内蒙古自治区,152500.0,5.0
18605,乌兰察布,3,0,1,0,2020-02-16,内蒙古自治区,150900.0,2.0
18606,乌海,2,0,0,0,2020-02-16,内蒙古自治区,150300.0,2.0
18607,兴安盟,1,0,0,0,2020-02-16,内蒙古自治区,152200.0,1.0
18608,长春,45,0,16,0,2020-02-16,吉林省,220100.0,29.0
18609,四平,14,0,4,1,2020-02-16,吉林省,220300.0,9.0
18610,辽源,7,0,1,0,2020-02-16,吉林省,220400.0,6.0
18611,公主岭,6,0,2,0,2020-02-16,吉林省,220381.0,4.0
18612,延边,5,0,2,0,2020-02-16,吉林省,222400.0,3.0
18613,通化,3,0,0,0,2020-02-16,吉林省,220500.0,3.0
18614,吉林,5,0,3,0,2020-02-16,吉林省,220200.0,2.0
18615,松原,2,0,1,0,2020-02-16,吉林省,220700.0,1.0
18616,白城,1,0,0,0,2020-02-16,吉林省,220800.0,1.0
18617,梅河口,1,0,1,0,2020-02-16,吉林省,220581.0,0.0
18618,乌鲁木齐,23,0,4,0,2020-02-16,新疆维吾尔自治区,650100.0,19.0
18619,伊犁州,16,0,4,0,2020-02-16,新疆维吾尔自治区,654000.0,12.0
18622,昌吉州,4,0,0,0,2020-02-16,新疆维吾尔自治区,0.0,4.0
18623,巴州,3,0,0,0,2020-02-16,新疆维吾尔自治区,511902.0,3.0
18624,吐鲁番,3,0,1,0,2020-02-16,新疆维吾尔自治区,650400.0,2.0
18626,石河子,3,0,1,1,2020-02-16,新疆维吾尔自治区,0.0,1.0
18629,阿克苏地区,1,0,1,0,2020-02-16,新疆维吾尔自治区,652900.0,0.0
18630,吴忠,27,0,6,0,2020-02-16,宁夏回族自治区,640300.0,21.0
18631,银川,33,0,20,0,2020-02-16,宁夏回族自治区,640100.0,13.0
18632,固原,5,0,2,0,2020-02-16,宁夏回族自治区,640400.0,3.0
18633,中卫,3,0,3,0,2020-02-16,宁夏回族自治区,640500.0,0.0
18634,宁东,1,0,1,0,2020-02-16,宁夏回族自治区,0.0,0.0
18635,石嘴山,1,0,1,0,2020-02-16,宁夏回族自治区,640200.0,0.0
18636,兰州,35,0,20,2,2020-02-16,甘肃省,620100.0,13.0
18637,平凉,9,0,1,0,2020-02-16,甘肃省,620800.0,8.0
18638,甘南,8,0,4,0,2020-02-16,甘肃省,623000.0,4.0
18639,天水,12,0,9,0,2020-02-16,甘肃省,620500.0,3.0
18640,白银,4,0,1,0,2020-02-16,甘肃省,620400.0,3.0
18641,定西,9,0,8,0,2020-02-16,甘肃省,621100.0,1.0
18642,陇南,4,0,3,0,2020-02-16,甘肃省,621200.0,1.0
18643,庆阳,3,0,2,0,2020-02-16,甘肃省,621000.0,1.0
18644,临夏,3,0,3,0,2020-02-16,甘肃省,622900.0,0.0
18645,张掖,2,0,2,0,2020-02-16,甘肃省,620700.0,0.0
18646,金昌,1,0,1,0,2020-02-16,甘肃省,620300.0,0.0
18647,西宁,15,0,11,0,2020-02-16,青海省,630100.0,4.0
18648,海北州,3,0,2,0,2020-02-16,青海省,632200.0,1.0
18649,拉萨,1,0,1,0,2020-02-16,西藏自治区,540100.0,0.0
18650,武汉,41152,0,3507,1309,2020-02-17,湖北省,420100.0,36336.0
18651,孝感,3279,0,449,70,2020-02-17,湖北省,420900.0,2760.0
18652,黄冈,2831,0,839,78,2020-02-17,湖北省,421100.0,1914.0
18653,荆州,1501,0,305,37,2020-02-17,湖北省,421000.0,1159.0
18654,随州,1267,0,140,24,2020-02-17,湖北省,421300.0,1103.0
18655,鄂州,1274,0,244,35,2020-02-17,湖北省,420700.0,995.0
18656,襄阳,1155,0,151,20,2020-02-17,湖北省,420600.0,984.0
18657,黄石,983,0,207,15,2020-02-17,湖北省,420200.0,761.0
18658,荆门,915,0,132,33,2020-02-17,湖北省,420800.0,750.0
18659,宜昌,895,0,156,24,2020-02-17,湖北省,420500.0,715.0
18660,咸宁,861,0,181,10,2020-02-17,湖北省,421200.0,670.0
18661,十堰,612,0,126,2,2020-02-17,湖北省,420300.0,484.0
18662,天门,485,0,39,10,2020-02-17,湖北省,429006.0,436.0
18663,仙桃,531,0,107,19,2020-02-17,湖北省,429004.0,405.0
18664,恩施州,249,0,82,4,2020-02-17,湖北省,422800.0,163.0
18665,潜江,182,0,18,6,2020-02-17,湖北省,429005.0,158.0
18666,神农架林区,10,0,10,0,2020-02-17,湖北省,429021.0,0.0
18667,深圳,415,0,152,2,2020-02-17,广东省,440300.0,261.0
18668,广州,339,0,132,0,2020-02-17,广东省,440100.0,207.0
18669,东莞,89,0,19,1,2020-02-17,广东省,441900.0,69.0
18670,佛山,84,0,23,0,2020-02-17,广东省,440600.0,61.0
