prov,citycode,ctnm,inaug_time,birthmonth,name,age_feb20,locked_down,daySinceFirstCase,lockdown_date,tenure,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,sub_prov_ct,cityname,gdp2018,gdpPercap2018,gdpGrowth2018,自治州-盟-地区,in_291,popHR18_all,Log_popHR18_all,primary_ind,second_ind,third_ind,prov_full,yiji_date,prov_short,yiji_jan23,yiji_jan24,yiji_jan25,yiji_jan26,yiji_num,prov_leader_rank,num_hospital_total,num_doctors_total,num_firm_total,num_non-domestic_firms_total,pct_of_non_domestic_firm,primary_emp_share_total,secondary_emp_share_total,tertiary_emp_share_total,sex,nativeplace,partytime,majorchara,firstjobtime,nativeprov,is_STEM_major,rule_in_native_prov,is_BA,is_MA,is_PhD,party_age,work_age,is_female,ct_shortname,bdidx_avgdiff_holiday,bdidx_avgdiff_date
辽宁省,211200,铁岭市,2019-4,1964-10,李士伟,55,1,-11.0,2020-02-05 00:00:00.000000000,0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,铁岭市,1295727.0,30000.0,1.4,False,True,294.0,5.683579767338681,3.26,32.64,64.1,辽宁省,2020-01-25 00:00:00.000000000,辽宁,0,0,1,0,2,60.3,153.0,5700.0,228.0,20.0,8.771929824561402,7.019999999999996,37.03,55.95,男,辽宁沈阳,1986-01-01 00:00:00.000000000,2.0,1987-08-01 00:00:00.000000000,辽宁,1.0,1,1,0,0,34.0,32.0,0,铁岭,1.1308864864864885,1.2079891891891887
吉林省,220100,长春市,2019-4,1962-7,王凯,57,0,,,0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,7.0,13.0,17.0,18.0,28.0,29.0,32.0,32.0,37.0,39.0,40.0,42.0,42.0,43.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1,长春市,51428765.0,,8.0,False,True,749.0,6.618738983517219,1.33,53.35,45.32,吉林省,2020-01-25 00:00:00.000000000,吉林,0,0,1,0,2,44.12,162.0,21119.0,1641.0,167.0,10.176721511273614,0.9299999999999997,45.21,53.86,男,河南省洛阳市,1984-12-01 00:00:00.000000000,1.0,1983-10-01 00:00:00.000000000,河南,0.0,0,0,0,1,35.0,36.0,0,长春,1.892932432432434,1.7480567567567569
吉林省,220700,松原市,2019-4,1968-11,王子联,51,0,,,0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,松原市,3913200.0,59368.0,-7.19,False,True,275.0,5.616771097666572,2.64,43.61,53.75,吉林省,2020-01-25 00:00:00.000000000,吉林,0,0,1,0,2,44.12,51.0,5681.0,591.0,9.0,1.5228426395939088,7.8799999999999955,42.2,49.92,男,吉林梨树,1990-09-05 15:28:31.727554176,1.0,1989-08-01 00:00:00.000000000,吉林,0.0,1,0,1,0,29.0,30.0,0,松原,1.211664864864865,1.3101135135135138
广东省,440500,汕头市,2019-5,1965-11,马文田,54,0,,,0,0.0,1.0,2.0,2.0,5.0,8.0,12.0,12.0,14.0,15.0,18.0,18.0,20.0,21.0,22.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0,汕头市,23315759.0,42152.0,8.6,False,True,565.0,6.336825731146441,4.44,50.4,45.16,广东省,2020-01-23 00:00:00.000000000,广东,1,0,0,0,0,182.12,44.0,9741.0,1988.0,215.0,10.814889336016096,0.09000000000000341,58.4,41.51,男,河南永城,1991-03-01 00:00:00.000000000,2.0,1984-07-01 00:00:00.000000000,河南,1.0,0,0,0,1,28.0,35.0,0,汕头,0.8950864864864867,0.7689135135135139
广东省,445100,潮州市,2019-5,1964-5,李雅林,55,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,潮州市,8045515.0,45332.0,7.0,False,True,276.0,5.62040086571715,2.73,52.79,44.48,广东省,2020-01-23 00:00:00.000000000,广东,1,0,0,0,0,182.12,31.0,4600.0,923.0,134.0,14.517876489707476,0.07000000000000028,56.25,43.68,男,山东安丘,1986-11-01 00:00:00.000000000,1.0,1988-07-01 00:00:00.000000000,山东,0.0,0,0,0,1,33.0,31.0,0,潮州,0.7024945945945946,0.5753945945945937
安徽省,341200,阜阳市,2019-6,1962-11,杨光荣,57,0,,,0,2.0,7.0,10.0,10.0,21.0,23.0,28.0,38.0,47.0,59.0,65.0,79.0,84.0,95.0,105.0,113.0,118.0,125.0,132.0,138.0,142.0,146.0,150.0,152.0,153.0,154.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,0,阜阳市,5431259.0,23855.0,8.0,False,True,1070.0,6.975413927455952,11.69,35.23,53.08,安徽省,2020-01-24 00:00:00.000000000,安徽,0,1,0,0,1,36.14,115.0,13915.0,1752.0,18.0,1.0273972602739725,0.5099999999999909,30.2,69.29,男,湖南省湘潭市,1985-06-01 00:00:00.000000000,1.0,1989-09-01 00:00:00.000000000,湖南,0.0,0,0,1,0,34.0,30.0,0,阜阳,2.5102432432432438,3.0015162162162152
河南省,410100,郑州市,2019-6,1964-8,徐立毅,55,1,-11.0,2020-02-04 00:00:00.000000000,0,3.0,6.0,20.0,29.0,37.0,40.0,46.0,50.0,56.0,65.0,72.0,85.0,92.0,102.0,112.0,120.0,126.0,130.0,132.0,137.0,141.0,142.0,144.0,148.0,151.0,154.0,156.0,156.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,0,郑州市,53849953.0,94477.0,6.7,False,True,842.0,6.7357800142423265,0.49,39.33,60.18,河南省,2020-01-25 00:00:00.000000000,河南,0,0,1,0,2,55.64,219.0,38049.0,2845.0,100.0,3.5149384885764503,0.10999999999999943,52.39,47.5,男,浙江省绍兴市,1986-05-01 00:00:00.000000000,2.0,1983-07-01 00:00:00.000000000,浙江,1.0,0,1,0,0,33.0,36.0,0,郑州,2.8753108108108094,2.603524324324324
山东省,371700,菏泽市,2019-7,1964-10,张新文,55,0,,,0,0.0,1.0,1.0,4.0,5.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,12.0,13.0,13.0,14.0,16.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0,菏泽市,7708513.0,38143.0,8.2,False,True,1019.0,6.926577033222725,7.44,48.59,43.97,山东省,2020-01-24 00:00:00.000000000,山东,0,1,0,0,1,89.72,233.0,21360.0,3455.0,60.0,1.7366136034732274,0.10999999999999943,33.87,66.02,"男, 男",重庆,1987-09-03 11:27:55.102040896,1.0,1988-07-01 00:00:00.000000000,重庆,0.0,0,0,1,0,32.0,31.0,0,菏泽,2.1156540540540547,2.308351351351353
四川省,512000,资阳市,2019-7,1963-9,廖仁松,56,0,,,0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0,资阳市,4848100.0,53293.0,8.3,False,True,349.0,5.855071922202427,10.2,57.45,32.35,四川省,2020-01-24 00:00:00.000000000,四川,0,1,0,0,1,66.1,43.0,5145.0,323.0,12.0,3.7151702786377707,0.15000000000000568,41.98,57.87,男,四川都江堰,1985-10-01 00:00:00.000000000,1.0,1981-08-01 00:00:00.000000000,四川,0.0,1,1,0,0,34.0,38.0,0,资阳,0.9789567567567574,1.4191891891891912
贵州省,520400,安顺市,2019-7,1961-12,陈训华,58,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,安顺市,4488895.0,40817.0,13.5,False,True,301.0,5.707110264748875,12.58,38.83,48.59,贵州省,2020-01-24 00:00:00.000000000,贵州,0,1,0,0,1,35.3,73.0,3743.0,368.0,6.0,1.6304347826086956,0.5499999999999972,35.45,64.0,男,贵州赤水,1985-07-01 00:00:00.000000000,1.0,1983-08-01 00:00:00.000000000,贵州,0.0,1,0,1,0,34.0,36.0,0,安顺,1.0634837837837852,1.2969945945945955
吉林省,220500,通化市,2019-7,1965-5,高志国,54,0,,,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,0,通化市,1890231.0,43110.0,-15.3,False,True,217.0,5.37989735354046,1.58,42.04,56.38,吉林省,2020-01-25 00:00:00.000000000,吉林,0,0,1,0,2,44.12,66.0,6007.0,551.0,17.0,3.0852994555353903,1.8500000000000014,36.8,61.35,男,吉林省大安,1986-11-01 00:00:00.000000000,1.0,1988-07-01 00:00:00.000000000,吉林,0.0,1,0,1,0,33.0,31.0,0,通化,1.6190135135135135,1.6594324324324332
山东省,370300,淄博市,2019-8,1969-5,江敦涛,50,0,,,0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,9.0,10.0,12.0,12.0,12.0,14.0,14.0,15.0,15.0,16.0,17.0,20.0,20.0,23.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0,淄博市,36697027.0,113450.0,8.4,False,True,433.0,6.07073772800249,1.93,51.99,46.08,山东省,2020-01-24 00:00:00.000000000,山东,0,1,0,0,1,89.72,157.0,14452.0,2624.0,145.0,5.525914634146342,0.0899999999999963,64.53,35.38,男,山东即墨,1992-04-27 08:55:50.533070720,1.0,1990-04-25 21:49:05.454545408,山东,0.0,1,0,0,1,27.0,29.0,0,淄博,2.082948648648649,1.9656621621621624
贵州省,520300,遵义市,2019-8,1967-12,魏树旺,52,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,8.0,9.0,9.0,11.0,12.0,15.0,15.0,19.0,24.0,25.0,25.0,28.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0,遵义市,11193200.0,52940.0,13.2,False,True,805.0,6.690842277418564,9.59,41.4,49.01,贵州省,2020-01-24 00:00:00.000000000,贵州,0,1,0,0,1,35.3,193.0,14432.0,1050.0,15.0,1.4285714285714286,0.18000000000000682,28.66,71.16,男,河北清苑,1990-12-01 00:00:00.000000000,1.0,1986-07-01 00:00:00.000000000,河北,0.0,0,0,0,1,29.0,33.0,0,遵义,1.0604405405405393,1.3211783783783764
内蒙古自治区,150100,呼和浩特市,2019-8,1964-6,王莉霞,55,1,-16.0,2020-02-13 00:00:00.000000000,0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,呼和浩特市,21851700.0,99720.0,5.16,False,True,243.0,5.493061443340548,1.05,24.81,74.14,内蒙古自治区,2020-01-25 00:00:00.000000000,内蒙古,0,0,1,0,2,35.79,108.0,10225.0,232.0,20.0,8.620689655172415,0.7800000000000011,25.91,73.31,女,辽宁建平,1992-12-01 00:00:00.000000000,1.0,1985-09-01 00:00:00.000000000,辽宁,0.0,0,0,0,1,27.0,34.0,1,呼和浩特,2.549013513513513,2.3114702702702727
陕西省,610100,西安市,2019-9,1963-10,王浩,56,0,,,0,2.0,4.0,8.0,12.0,15.0,18.0,22.0,32.0,39.0,47.0,55.0,60.0,70.0,74.0,80.0,88.0,96.0,98.0,104.0,110.0,114.0,114.0,114.0,114.0,117.0,117.0,118.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,1,西安市,71920980.0,84205.0,7.6,False,True,906.0,6.80903930604298,3.02,35.15,61.83,陕西省,2020-01-25 00:00:00.000000000,陕西,0,0,1,0,2,43.47,329.0,30820.0,1434.0,122.0,8.507670850767084,0.10000000000000142,37.23,62.67,男,山东省菏泽市单县,1984-01-01 00:00:00.000000000,1.0,1982-07-01 00:00:00.000000000,山东,0.0,0,1,0,0,36.0,37.0,0,西安,2.742091891891892,2.5175783783783787
江苏省,320500,苏州市,2019-9,1964-1,蓝绍敏,56,1,-13.0,2020-02-06 00:00:00.000000000,0,2.0,3.0,7.0,8.0,12.0,20.0,24.0,32.0,34.0,38.0,44.0,52.0,55.0,60.0,69.0,72.0,75.0,77.0,80.0,84.0,85.0,85.0,86.0,86.0,86.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,0,苏州市,81945100.0,148427.0,7.3,False,True,691.0,6.53813982376767,1.0,47.3,51.7,江苏省,2020-01-25 00:00:00.000000000,江苏,0,0,1,0,2,39.66,193.0,30300.0,9840.0,4111.0,41.77845528455285,0.010000000000001563,73.0,26.99,男,广东省梅州市大埔县,1984-03-01 00:00:00.000000000,2.0,1985-07-01 00:00:00.000000000,广东,1.0,0,0,0,1,35.0,34.0,0,苏州,2.385202702702704,1.8900054054054047
黑龙江省,231100,黑河市,2020-1,1963-7,马里,56,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,10.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0,黑河市,349527.0,34607.0,3.7,False,True,161.0,5.081404364984463,3.84,30.49,65.67,黑龙江省,2020-01-25 00:00:00.000000000,黑龙江,0,0,1,0,2,31.47,63.0,4030.0,111.0,6.0,5.405405405405405,19.939999999999998,14.92,65.14,男,黑龙江东宁,1982-02-01 00:00:00.000000000,1.0,1979-11-01 00:00:00.000000000,黑龙江,0.0,1,1,0,0,37.0,40.0,0,黑河,2.126381081081081,2.1939054054054044
广东省,441500,汕尾市,2020-1,1975-11,张晓强,44,0,,,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,汕尾市,2241362.0,42515.0,-0.6,False,True,363.0,5.8944028342648505,12.57,44.83,42.6,广东省,2020-01-23 00:00:00.000000000,广东,1,0,0,0,0,182.12,33.0,5153.0,237.0,57.0,24.050632911392405,0.6000000000000014,53.73,45.67,男,浙江庆元,1996-06-01 00:00:00.000000000,2.0,1996-08-01 00:00:00.000000000,浙江,1.0,0,1,0,0,23.0,23.0,0,汕尾,0.7063108108108103,0.7224513513513506
四川省,510300,自贡市,2020-1,1969-10,范波,50,0,,,0,0.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0,自贡市,8484280.0,56636.0,8.13,False,True,324.0,5.780743515792329,6.37,51.54,42.08,四川省,2020-01-24 00:00:00.000000000,四川,0,1,0,0,1,66.1,68.0,4531.0,534.0,11.0,2.0599250936329585,0.3100000000000023,43.83,55.86,男,湖北洪湖,1990-06-01 00:00:00.000000000,1.0,1991-07-01 00:00:00.000000000,湖北,0.0,0,0,1,0,29.0,28.0,0,自贡,0.9088567567567556,1.2098351351351346
山西省,141000,临汾市,2020-1,1963-1,董一兵,57,0,,,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,临汾市,2829721.0,28904.0,6.1,False,True,433.0,6.07073772800249,2.88,21.86,75.26,山西省,2020-01-25 00:00:00.000000000,山西,0,0,1,0,2,31.47,189.0,11043.0,380.0,13.0,3.421052631578948,0.9200000000000017,33.72,65.36,男,山西闻喜,1985-01-01 00:00:00.000000000,2.0,1985-07-01 00:00:00.000000000,山西,1.0,1,0,1,0,35.0,34.0,0,临汾,1.9889513513513508,2.0099567567567567
河北省,130200,唐山市,2020-1,1963-4,张古江,56,1,0.0,2020-01-28 00:00:00.000000000,0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,8.0,11.0,11.0,11.0,12.0,17.0,19.0,23.0,27.0,28.0,31.0,33.0,35.0,43.0,46.0,51.0,51.0,51.0,55.0,56.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0,唐山市,32053543.0,89233.0,6.7,False,True,755.0,6.626717749249025,4.27,62.1,33.63,河北省,2020-01-24 00:00:00.000000000,河北,0,1,0,0,1,31.22,173.0,18690.0,1630.0,88.0,5.398773006134969,2.1700000000000017,42.58,55.25,男,天津市武清区,1984-12-01 00:00:00.000000000,1.0,1984-05-01 00:00:00.000000000,天津,0.0,0,0,1,0,35.0,35.0,0,唐山,1.9186270270270256,1.8382297297297283
江苏省,321100,镇江市,2017-3,1964-2,惠建林,56,0,,,2,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,8.0,9.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0,镇江市,18786919.0,152461.0,7.0,False,True,271.0,5.602118820879701,1.59,46.57,51.85,江苏省,2020-01-25 00:00:00.000000000,江苏,0,0,1,0,2,39.66,50.0,8100.0,2046.0,391.0,19.110459433040077,0.18999999999999773,54.92,44.89,男,江苏省苏州市,1992-04-01 00:00:00.000000000,1.0,1986-07-01 00:00:00.000000000,江苏,0.0,1,1,0,0,27.0,33.0,0,镇江,1.7702081081081091,1.5562891891891897
福建省,350800,龙岩市,2018-6,1961-12,许维泽,58,0,,,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,龙岩市,10326594.0,94523.0,7.9,False,True,316.0,5.755742213586912,6.35,52.76,40.89,福建省,2020-01-24 00:00:00.000000000,福建,0,1,0,0,1,35.3,47.0,5995.0,1186.0,100.0,8.431703204047219,1.2199999999999989,39.88,58.9,男,贵州桐梓,1983-07-01 00:00:00.000000000,1.0,1982-08-01 00:00:00.000000000,贵州,0.0,0,1,0,0,36.0,37.0,0,龙岩,1.1751027027027028,1.2781135135135155
湖南省,430400,衡阳市,2018-1,1968-12,郑建新,51,0,,,2,0.0,3.0,3.0,4.0,7.0,17.0,20.0,25.0,26.0,30.0,32.0,35.0,39.0,43.0,43.0,43.0,45.0,45.0,45.0,45.0,45.0,46.0,47.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,0,衡阳市,9082292.0,75572.0,8.3,False,True,800.0,6.684611727667927,1.98,46.11,51.91,湖南省,2020-01-23 00:00:00.000000000,湖南,1,0,0,0,0,35.3,127.0,17760.0,1098.0,33.0,3.0054644808743167,0.240000000000002,44.94,54.82,男,贵州省黔东南苗族侗族自治州黄平县,1991-12-01 00:00:00.000000000,1.0,1990-07-01 00:00:00.000000000,贵州,0.0,0,0,0,1,28.0,29.0,0,衡阳,0.9618081081081088,1.3742378378378373
湖北省,420100,武汉市,2018-3,1963-11,马国强,56,1,1.0,2020-01-23 00:00:00.000000000,1,495.0,572.0,618.0,698.0,1590.0,1905.0,2261.0,2639.0,3215.0,4109.0,5142.0,6384.0,8351.0,10117.0,11618.0,13603.0,14982.0,16902.0,18454.0,19558.0,32994.0,35991.0,37914.0,39462.0,41152.0,42752.0,44412.0,45027.0,45346.0,45660.0,46201.0,46607.0,47071.0,47441.0,47824.0,48137.0,48557.0,1,武汉市,134103400.0,123831.0,8.0,False,True,854.0,6.74993119378857,3.04,43.71,53.25,湖北省,2020-01-24 00:00:00.000000000,湖北,0,1,0,0,1,56.66,354.0,36266.0,2633.0,334.0,12.685150018989747,0.14000000000000057,47.19,52.67,男,河北省定州市,1985-12-01 00:00:00.000000000,2.0,1986-08-01 00:00:00.000000000,河北,1.0,0,0,1,0,34.0,33.0,0,武汉,2.991451351351351,2.7390081081081075
山西省,140300,阳泉市,2018-1,1962-11,关建勋,57,0,,,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,阳泉市,4440648.0,57321.0,7.74,False,True,132.0,4.882801922586371,0.45,42.49,57.06,山西省,2020-01-25 00:00:00.000000000,山西,0,0,1,0,2,31.47,49.0,3893.0,132.0,7.0,5.303030303030303,0.12000000000000455,62.37,37.51,男,山西省运城市临猗县,1990-03-01 00:00:00.000000000,1.0,1990-07-01 00:00:00.000000000,山西,0.0,1,0,1,0,29.0,29.0,0,阳泉,1.8573243243243245,1.8253486486486472
山西省,140900,忻州市,2015-8,1964-4,李俊明,55,0,,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,忻州市,1383021.0,24543.0,6.57,False,True,308.0,5.730099782973574,7.38,31.45,61.18,山西省,2020-01-25 00:00:00.000000000,山西,0,0,1,0,2,31.47,112.0,5923.0,349.0,3.0,0.8595988538681949,0.960000000000008,27.04,72.0,男,山西省忻州市定襄县,1980-11-01 00:00:00.000000000,1.0,1977-03-01 00:00:00.000000000,山西,0.0,1,0,1,0,39.0,42.0,0,忻州,1.7156729729729738,1.7300675675675663
江西省,360100,南昌市,2016-11,1963-8,殷美根,56,1,-12.0,2020-02-05 00:00:00.000000000,3,2.0,3.0,4.0,8.0,17.0,25.0,46.0,67.0,83.0,89.0,103.0,121.0,134.0,149.0,162.0,168.0,179.0,189.0,195.0,204.0,210.0,217.0,222.0,227.0,228.0,229.0,230.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,230.0,230.0,0,南昌市,36408753.0,100828.0,9.0,False,True,525.0,6.263398262591624,1.71,50.04,48.25,江西省,2020-01-24 00:00:00.000000000,江西,0,1,0,0,1,32.02,118.0,14143.0,1473.0,140.0,9.504412763068567,0.29999999999999716,59.03,40.67,男,江西省南昌市,1985-05-01 00:00:00.000000000,1.0,1985-07-01 00:00:00.000000000,江西,0.0,1,0,1,0,34.0,34.0,0,南昌,2.213794594594595,2.0864675675675683
山东省,370100,济南市,2018-5,1962-8,王忠林,57,1,-12.0,2020-02-05 00:00:00.000000000,1,2.0,3.0,5.0,7.0,10.0,11.0,14.0,16.0,18.0,19.0,22.0,25.0,29.0,34.0,41.0,42.0,43.0,44.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,1,济南市,63890455.0,110114.0,7.89,False,True,644.0,6.467698726104354,2.85,33.83,63.31,山东省,2020-01-24 00:00:00.000000000,山东,0,1,0,0,1,89.72,238.0,29035.0,2051.0,146.0,7.1184787908337395,0.03999999999999915,41.12,58.84,男,山东省临沂市费县,1984-06-01 00:00:00.000000000,1.0,1984-07-01 00:00:00.000000000,山东,0.0,1,0,0,1,35.0,35.0,0,济南,1.7534324324324322,1.5930783783783786
山东省,371000,威海市,2018-11,1961-11,王鲁明,58,0,,,1,2.0,3.0,4.0,9.0,10.0,12.0,14.0,19.0,24.0,24.0,25.0,25.0,27.0,29.0,31.0,33.0,34.0,35.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,0,威海市,17730689.0,114746.0,8.2,False,True,256.0,5.545177444479562,5.7,47.52,46.77,山东省,2020-01-24 00:00:00.000000000,山东,0,1,0,0,1,89.72,50.0,8097.0,1847.0,429.0,23.226854358419057,0.11999999999999034,64.93,34.95,男,山东省海阳市,1980-12-01 00:00:00.000000000,2.0,1984-07-01 00:00:00.000000000,山东,1.0,1,0,0,1,39.0,35.0,0,威海,1.9201351351351341,1.7280513513513518
山东省,371300,临沂市,2017-8,1962-10,王玉君,57,1,-11.0,2020-02-04 00:00:00.000000000,2,2.0,3.0,7.0,7.0,8.0,16.0,16.0,23.0,23.0,24.0,25.0,28.0,30.0,32.0,35.0,40.0,40.0,42.0,44.0,45.0,45.0,47.0,47.0,47.0,47.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,0,临沂市,18035241.0,66256.0,8.23,False,True,1162.0,7.057897937411856,1.84,51.46,46.7,山东省,2020-01-24 00:00:00.000000000,山东,0,1,0,0,1,89.72,188.0,21287.0,4074.0,189.0,4.639175257731959,0.23999999999999488,49.81,49.95,男,山东省龙口市,1983-06-01 00:00:00.000000000,2.0,1985-07-01 00:00:00.000000000,山东,1.0,1,0,1,0,36.0,34.0,0,临沂,2.2763621621621604,2.2187648648648644
