y,t,g,Q
0,0,0.21408456049180163,0.30167623738187754
1,1,0.27710370826790026,0.3654593336842926
0,0,0.2274103984389026,0.2942630332648975
0,1,0.31536672327487814,0.3939476325477218
0,0,0.36093056373612137,0.432597296667658
1,0,0.23459811267858716,0.30167623738187754
0,0,0.3360705975331821,0.41146606123965596
0,0,0.36786399639631234,0.42359463059187463
0,1,0.294302641456268,0.3778792342427053
0,0,0.30295404461122044,0.38439210175260863
0,1,0.36093056373612137,0.40893026398441135
1,1,0.2449405393881071,0.3451189789757776
0,0,0.25063792417804076,0.3040535822238537
0,0,0.4280580102797108,0.48711677460048897
0,0,0.29231729671404477,0.3540981611676236
0,0,0.15105140808965103,0.2558449153124772
1,1,0.41527456409165614,0.42302068507299134
1,0,0.4524547311989088,0.4757169826600629
1,0,0.41527456409165614,0.4757022434717474
1,0,0.2906920908160925,0.3790211289773753
1,1,0.40483385386328324,0.4750098507916173
0,0,0.2274103984389026,0.2879817119225101
0,0,0.16521820211831498,0.2436675686852543
1,0,0.2583697799007646,0.33672404381156085
0,0,0.29665265368401605,0.37147227852368636
0,0,0.25208406085610296,0.35225530514257575
1,0,0.2395360929195152,0.3040501102275265
