y,t,g,Q
0,0,0.32999811245554905,0.36474714821442933
0,0,0.20765127839169917,0.36859002912680133
0,0,0.2581709348528887,0.4779903007780473
0,0,0.3619915153666403,0.3545105278676355
1,0,0.43737682137612455,0.42847603098238046
0,1,0.32102717133710273,0.33258991507781543
0,0,0.4090050169767091,0.4345987068194648
0,0,0.1573980528275791,0.3034634217374857
0,1,0.3670982031800767,0.36030663284496794
1,1,0.3250392964622797,0.47195414242512523
0,1,0.3436646087920237,0.3316204043402985
1,0,0.42816538525528886,0.4257940262869344
0,0,0.3870083586720276,0.5215818284636226
0,1,0.34154349269992285,0.2581746251211258
0,0,0.34085092579364545,0.255891182663906
1,0,0.3100141048595643,0.6787528215101101
1,0,0.2951512305123543,0.42029214897137784
0,0,0.3564824265277484,0.44750468573890684
1,1,0.3323655056410903,0.2549373617319617
0,1,0.48238288437554794,0.4318697969179793
0,0,0.25414440619039286,0.39490070001383765
0,0,0.2792123415175711,0.6083960276063397
0,0,0.20020229993239347,0.407070268746286
0,1,0.35287036458090515,0.3859349760095053
1,1,0.4088909754147706,0.44620522255961176
0,1,0.28235708004953397,0.19209095181719596
0,0,0.25098790466524246,0.4447462198656514
0,0,0.25446060780199453,0.3160906576652826
0,0,0.41621650948071715,0.5269656458398307
1,1,0.292144816547658,0.43304607989649224
0,0,0.14256389908951442,0.4034237813245063
0,0,0.2290552312224404,0.3293850215427983
0,1,0.15958555865400997,0.3768204383504433
0,0,0.5634417304772907,0.40160630643113343
0,0,0.41659189658205625,0.3784248072541144
1,0,0.33362164261576965,0.33192496242141417
0,1,0.3466088721672668,0.39830828088540193
1,1,0.3759106108877447,0.3178530893377634
0,1,0.33853223138350663,0.39470730833229906
0,0,0.33357026394434297,0.34186477920431696
0,1,0.34747363372640594,0.2769601166347562
1,0,0.3281597474682897,0.24885785196338192
1,1,0.36393247746497026,0.2813634916370238
1,0,0.27115411561650127,0.2874097775062073
1,0,0.3739017595034382,0.2494382929331543
1,0,0.226361618469218,0.4010308289368966
1,1,0.20090994743606497,0.39820789557312486
0,1,0.21572544596525603,0.42981259969433533
1,1,0.35983638835856585,0.4581941179368716
0,0,0.4169062279408515,0.5053887294485078
1,0,0.391443164000615,0.26218032078257664
0,0,0.4213408959320926,0.43674478696104774
1,1,0.5107535568987885,0.46313821998404126
0,0,0.426549420785949,0.40285385000131235
0,1,0.39756078761432073,0.37433687785669684
0,0,0.2311713300800046,0.4635403666192602
0,0,0.3980952332433262,0.2835656824123724
1,1,0.21320393539064383,0.36388437610239166
0,0,0.3433710177177361,0.32628542734647714
0,0,0.15745071378907746,0.369678565345383
0,1,0.33472366564852957,0.48787054272560076
1,1,0.4100031007019226,0.39524821560636614
0,0,0.40001847961179143,0.24934488156609083
0,0,0.21953898457290758,0.5097115921239955
1,0,0.22465857035884637,0.4096520742848232
1,0,0.21251574930643258,0.4383361987104444
1,0,0.3071656724825127,0.39616538229211884
0,1,0.22983021039783275,0.43155573872711483
0,0,0.21624850891919686,0.3104571295509938
1,0,0.25716562941421217,0.6599659580616797
0,0,0.2600518962134375,0.3178811649154484
0,0,0.2531994647858665,0.43268767934767544
1,1,0.370112181008312,0.3309551425527016
1,1,0.39816168292387366,0.3668319081796267
0,0,0.2167950864220305,0.5565079822332374
0,0,0.25702662283120337,0.44108021326755237
0,0,0.3830574208319408,0.43298526479710814
1,0,0.20238077957984069,0.6692319616848522
1,0,0.36421318530352437,0.3941942102113163
1,0,0.20760231947426244,0.31744569069376344
0,1,0.19766003945075863,0.3763005792812218
0,0,0.25169289072336737,0.508366281153312
1,0,0.3654483915136354,0.3735702871955925
1,0,0.32516966423973087,0.3689278471496053
1,0,0.3736209924482531,0.3593916367241527
0,0,0.31680620416146216,0.46565914223310456
0,0,0.24894972348811972,0.5760068820448517
0,0,0.3865380078514682,0.3064580029013405
1,1,0.3644305983307751,0.3766310032244728
0,0,0.21384848472465498,0.35736404394476484
0,1,0.39048442451147714,0.34268906521261006
0,0,0.33017108159382375,0.35547968034787003
1,0,0.4256734593159721,0.4020315488388877
0,0,0.3543524334836002,0.32768918919891005
0,0,0.1951707504745054,0.3661244517321009
0,1,0.369800032141827,0.3771151237238548
0,0,0.3457720773735225,0.3593313424294525
0,1,0.44529166510451745,0.37665690591849194
1,1,0.4172769718566689,0.4293805885362392
0,0,0.2332836524796588,0.4890783760014197
0,0,0.2433442019764735,0.346127366610115
0,0,0.3784199555994999,0.3086094182783687
0,0,0.3883937105722029,0.3330434916990734
1,1,0.16443830752206476,0.3658385755949323
1,0,0.2496563372176321,0.41519277326041504
1,0,0.25417194943998067,0.36062141331818265
1,0,0.22169602806736466,0.42372375872108914
1,1,0.37867146477586844,0.4439578840962884
0,0,0.24857526760439022,0.4552082643338506
0,0,0.44634519921100796,0.45863837299519605
1,0,0.2713540438654658,0.43928142696279404
0,0,0.31292378648742264,0.3150415897630883
0,0,0.28771126678382897,0.3111368979975125
1,0,0.22241606711316295,0.34563008378763455
0,0,0.13418315929855223,0.24402407917251687
1,0,0.22669035378101646,0.46387561737033234
0,0,0.26448250040746785,0.41521522811390416
0,0,0.40188644708287957,0.594259715695136
1,1,0.46462718399713393,0.3540012417097692
0,1,0.29925085253936046,0.26988271612895
1,0,0.31419582063982043,0.3469052472003882
1,0,0.33666712000860605,0.6007733258846165
0,0,0.3624405785651489,0.4614435437540351
0,0,0.3065303933570583,0.5193995109435509
1,0,0.38005294167798154,0.35699819246427994
0,1,0.19735159837858282,0.3621144804927587
1,0,0.2702161884945742,0.30965720219923254
0,0,0.4163084525271952,0.46482834517532134
1,1,0.35298283810857456,0.42837144575737673
0,0,0.22729745003050553,0.3717057846178788
0,1,0.3685608088461977,0.33855030980508194
1,0,0.3576706426344848,0.2703698244166645
1,1,0.4100172336506837,0.5574124951828479
0,0,0.3731766628403629,0.38881809817081037
0,0,0.2948766454337602,0.32465488502295786
0,1,0.3620407583310528,0.3271849408555822
0,1,0.4910701419394854,0.412461892271245
0,0,0.4328207782158661,0.38425074932701725
1,0,0.25597969091325196,0.4621807877540474
1,0,0.31386050670326476,0.2592114440464219
0,0,0.3911949183694645,0.34380607030710036
0,0,0.38243273172983816,0.36299319601450547
1,0,0.27135591764155087,0.3840640617330377
1,0,0.4113004523126314,0.42053944587957576
0,1,0.31486898729212015,0.3928880907681228
0,1,0.4134094956649477,0.47486152973985607
0,0,0.23662652524102706,0.6294685852045029
1,1,0.4767336999837307,0.3468382845782363
1,1,0.2784593143947495,0.32076824891873723
1,0,0.4185785472981282,0.3962026046994776
0,0,0.4805616458521658,0.2499835767722861
1,0,0.409898753832531,0.37058127775243677
0,0,0.3336447711391164,0.34929088085660936
0,1,0.339100983778321,0.40392674088913627
0,0,0.3062064997501962,0.3084238102490013
0,0,0.3544364806118676,0.3612075070250583
0,0,0.20259305750627762,0.38514260540396855
1,0,0.36409624659885303,0.34687626474670696
0,0,0.17795259297873844,0.3168720544621079
1,0,0.23082999964387738,0.3093312745415285
0,0,0.1763941813023497,0.4784594000657418
1,0,0.3824949572631896,0.25863117620378756
1,0,0.2992994829940883,0.22810421849195545
1,0,0.4701190879999575,0.6681628994187799
1,0,0.29269161678221145,0.2795432436409608
0,0,0.3447692524447893,0.34329400231792656
0,0,0.2995343016459177,0.22932074050917886
0,1,0.39044566971965117,0.37411138108522324
1,0,0.29474149915172954,0.22004753342245942
0,0,0.34981534166370176,0.32930476052117774
1,0,0.33964243745741424,0.26935054286977167
0,0,0.32493959192407734,0.3864420496611437
0,0,0.25230518146740116,0.3231326924962828
1,0,0.5027117773361574,0.8006903582313765
0,0,0.3431807550601291,0.3219872235650955
0,0,0.32112539513368404,0.34501122934127265
0,1,0.2500020571168001,0.26514086888528354
1,0,0.3254696628013859,0.29265793630209963
0,1,0.29037630023007766,0.27924137824087997
1,0,0.33146574005631785,0.3011938322592006
1,1,0.45449632312996596,0.4141431168178515
0,0,0.29292030913784906,0.3385467146158764
