y,t,g,Q
0,1,0.3619988736321002,0.38299018120913414
1,1,0.32727851080366865,0.3234829346868278
0,1,0.29343404036573734,0.38466294314094124
0,0,0.32984268895614804,0.3429767902329374
0,1,0.41337434360937314,0.23890560225045393
1,0,0.3066788273664026,0.2561368638658763
1,1,0.4078111610043789,0.2509414415845722
1,0,0.2761260982748329,0.3114511427378382
1,0,0.37482858525931756,0.24155839875780166
1,0,0.21162671977771894,0.3850745947907096
1,1,0.19237015550361763,0.3829108234442016
0,1,0.19795104419234075,0.4680478715210851
1,1,0.38487660524326606,0.4144728108004407
0,0,0.4422504403088825,0.44437060680305784
1,0,0.35429761956930295,0.25652694656250147
0,0,0.43245551130301174,0.4058450785729213
1,1,0.44801671937486764,0.45511418326738323
0,0,0.43707174538469,0.38166266160913687
0,1,0.40311146948564136,0.3623234415396931
0,0,0.23642716075127695,0.419609614869022
0,0,0.36851336574340965,0.29581210471083685
1,1,0.20833897526335182,0.3614051175104197
0,0,0.3369357094349707,0.3175719481266172
0,0,0.20012541576146226,0.3901601523672781
0,1,0.446616726961566,0.49384579674371415
1,1,0.4434679969186506,0.38623688944416334
0,0,0.3877869298180667,0.23940385186412505
0,0,0.17537089415561827,0.5155970184241548
1,0,0.20654147716553772,0.40298302650929807
1,0,0.1427928105889498,0.4434904998398859
1,0,0.31526704609203937,0.39789745406092875
0,1,0.22146751190304398,0.4468812320710671
0,0,0.28947460083471366,0.35688894749289457
1,0,0.2628432772177008,0.6559121300258351
0,0,0.3858183376445697,0.28419836143314203
0,0,0.20907768107066682,0.4647102796130071
1,1,0.2710017168490228,0.3405970358792171
1,1,0.37249044547037025,0.36610948214486433
0,0,0.1438164502322913,0.5279582553315303
0,0,0.2664977061323218,0.4229890580362202
0,0,0.36148437287839325,0.40365611921165234
1,0,0.18630915640587883,0.6554974253228739
1,0,0.38435785159061064,0.37080059672234505
1,0,0.16638190386536708,0.3666327050100056
0,1,0.18381964551411067,0.36491452335720626
0,0,0.29468122064570623,0.4583032683819142
1,0,0.3460102795304163,0.3599730955786841
1,0,0.2777416094233926,0.3955108601100585
1,0,0.3161513538910394,0.40641506539663663
0,0,0.31052920003589646,0.4442259458734371
0,0,0.23527599588878206,0.5945102430432062
0,0,0.28862966168661996,0.3433236666003632
1,1,0.2933927229082251,0.3646722229472731
0,0,0.22804570950396025,0.4778601837886571
0,1,0.32504994267921383,0.34866567862643016
0,0,0.3795237832310908,0.34607366708766635
1,0,0.4661342611063545,0.3735809091473008
0,0,0.3618301705841028,0.316967504737216
0,0,0.21493488983541068,0.3547263328486586
0,1,0.38032961181878194,0.36402848562238005
0,0,0.31285468369137975,0.36160825740033625
0,1,0.5025965363476786,0.306579406101057
1,1,0.4588093696320867,0.4152595864960473
0,0,0.1933082082363211,0.4819832769247683
0,0,0.2771658633465087,0.33181433449102377
0,0,0.37039194071211423,0.3333338704945423
0,0,0.37295937772690785,0.3253484885035415
1,1,0.24343424039518866,0.4529118071494605
1,0,0.22921950412361475,0.418256722315001
1,0,0.295255264044735,0.3287552473190201
1,0,0.1660153307578755,0.43530151822282925
1,1,0.472363567934153,0.40801273801418875
0,0,0.26084631249404816,0.43985532086696644
0,0,0.48785409371667493,0.4316867383794735
