y,t,g,Q
0,0,0.31150062155835717,0.5106650647185621
0,0,0.2239297178143102,0.6475012654177441
0,0,0.3526910475744391,0.37227551527045205
1,1,0.3103078972799713,0.3963658330982386
0,0,0.22746579910519354,0.3636148167280046
0,1,0.2873111087795162,0.35617153186472816
0,0,0.3954613520095041,0.3462774266791745
1,0,0.46442302965775023,0.40361932357626806
0,0,0.3846069463258974,0.3298833701367046
0,0,0.18213358388113807,0.35118523672893714
0,1,0.3584398929700885,0.36244340779255024
0,0,0.3113346538038311,0.36274671806884073
0,1,0.48965743911260234,0.3870847301317073
1,1,0.39955653917428396,0.42553083334940583
0,0,0.1777790142123953,0.5550089074767269
0,0,0.2895364706596876,0.33793846759834056
0,0,0.39162992360443455,0.35362925246882526
0,0,0.3731871533094492,0.33074750210642745
1,1,0.21081425482615782,0.35389923731164147
1,0,0.22842683784261927,0.43439325544902924
1,0,0.3010569522211387,0.3190990257641513
1,0,0.16177992766559052,0.46208879570716144
1,1,0.45889903641116103,0.4061153788524735
0,0,0.26152702422421537,0.4762477518129646
0,0,0.4317178430840392,0.42805880700460136
1,0,0.2509551611308025,0.474368201762086
0,0,0.3137271245116275,0.34717121295782666
0,0,0.34292157055760164,0.29960476554394005
1,0,0.23218021819769513,0.35978716970957453
0,0,0.09241779632556023,0.2605759657590946
1,0,0.20949939982486973,0.5437963269022181
0,0,0.20910888610168576,0.42492866059005824
0,0,0.43614573443309435,0.7067288342247721
1,1,0.369628879700213,0.3248039052598497
0,1,0.32409437533888774,0.34106111290325136
1,0,0.3379553274609038,0.296424996249385
1,0,0.31913426694277514,0.39684021510130346
0,0,0.46702052739899963,0.4824603529867303
0,0,0.27548882449164475,0.543673069575244
1,0,0.39365061738142204,0.34106808074582
0,1,0.25116562749021265,0.3187858177076151
1,0,0.2863821908111451,0.2683563944112449
0,0,0.356325519278328,0.48503952925310617
1,1,0.4399882244466861,0.4420250080184258
0,0,0.21037937562135842,0.3489520885137243
0,1,0.40252880318419426,0.3311119938339865
1,0,0.38924016301797965,0.2713130728346221
1,1,0.4064294141955885,0.5301783826732702
0,0,0.46798051160486887,0.38468225819951185
0,0,0.29958020124277734,0.32526554675287
0,1,0.30667878535777027,0.3279208854322624
0,1,0.47228888215346315,0.44648482484351343
0,0,0.4895591004260836,0.3504206840500087
1,0,0.2635038444205025,0.50333229756866
1,0,0.32976349947916084,0.2409032531217315
0,0,0.444344992444084,0.29455677622233184
0,0,0.396182077158432,0.3729438719940119
1,0,0.402897659469332,0.36498603734653023
1,0,0.48100347640880153,0.4056128293512973
0,1,0.34835109453437607,0.3758947788054465
0,1,0.41569905051107253,0.44925910413115927
0,0,0.22117466926303428,0.4792691572926686
1,1,0.4726123112154609,0.32243625496499423
1,1,0.2733928587040665,0.32346980572868145
1,0,0.39722195255304293,0.4030645419961381
