y,t,g,Q
1,1,0.41396008997302053,0.3878045419909459
0,1,0.3246257044600835,0.2658069877300779
1,0,0.3281448649766825,0.3398844803145458
1,0,0.3717438911074583,0.7397637689064641
0,0,0.4253943103841268,0.35368576699565485
0,0,0.30663516362317106,0.46712476763027877
1,0,0.40527645906404586,0.3855805480086527
0,1,0.26389814067075346,0.3627792958253938
1,0,0.28568142845821615,0.2914954625229503
0,0,0.3698568327215471,0.40226964138200033
1,1,0.34860740936200435,0.26651446480374147
0,0,0.20936121431046417,0.4047132367502115
0,1,0.406546705708665,0.33036050709552583
1,0,0.36715329450409995,0.25559240786702697
1,1,0.38150364473049825,0.44319088859220124
0,0,0.43273852641702737,0.3384088558465125
0,0,0.3135980749268512,0.3417420696812216
0,1,0.3591119470550995,0.3707874321187577
0,1,0.4677202195926197,0.4466036064912259
0,0,0.416796747271013,0.3613404409085276
1,0,0.26996350344652814,0.437675594050699
1,0,0.32576580765343804,0.2613507491181064
0,0,0.41998391603937024,0.3337756466588188
0,0,0.36960677047888596,0.3965000578400958
1,0,0.39778222592327334,0.3458251770802773
1,0,0.42300239190322647,0.3446872500239726
0,1,0.3264545930415256,0.3404637093534038
0,1,0.41001620647963843,0.4302147366584223
0,0,0.23781669701986155,0.6459735800784538
1,1,0.47572753617242025,0.39253333656191297
1,1,0.30707798877733183,0.3798174947401501
1,0,0.3981444667860642,0.40257817312346117
0,0,0.3494987594210671,0.31782040981250825
1,0,0.34006132518723126,0.3503436478660998
0,0,0.35701067365095185,0.37291541046860893
0,1,0.3313081749680476,0.34038582258331157
0,0,0.36380473352718257,0.32755471514323903
0,0,0.3246645011280004,0.42135363054541985
0,0,0.2843038807727961,0.4050389012778607
1,0,0.3765802058595921,0.37711051895147385
0,0,0.16997367703830818,0.379757389991189
1,0,0.24088568078544395,0.24035149555909732
0,0,0.19831064362262185,0.6344678644954144
1,0,0.3759824445142951,0.3237411294655738
1,0,0.3125484299311923,0.26802151304377364
1,0,0.45777767815030274,0.6368885265850154
1,0,0.3850421232506584,0.3720688002671026
0,0,0.33678747045878626,0.3759510199772745
0,0,0.2707898209905841,0.31284188083441555
0,1,0.43356568489179026,0.4009305125449412
1,0,0.39737925303761107,0.2657751642150578
0,0,0.30940789041727185,0.2942705614560729
1,0,0.31057252977382666,0.26116682940976216
0,0,0.32292276413144916,0.42667561757736966
0,0,0.25283157776496656,0.4471032116781696
1,0,0.45189548110518274,0.7254321674488994
0,0,0.4344402992051326,0.39026247422019716
0,0,0.24578540885428865,0.37579211533696605
0,1,0.31090897801889755,0.2587852068035992
1,0,0.31215407550657787,0.3665449991300235
0,1,0.35538950287909415,0.2735232906551137
1,0,0.3831426907161922,0.3278151484657307
1,1,0.4705367126193545,0.42033307306670087
0,0,0.3263632161511651,0.32488202565213964
